"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1ILLG0015","2013-11",,,"11","6",,,,,,,,,,,"1.17",,,,,,,,,,,,,,,,"2.30",,,,
"US1ILLG0015","2014-05",,,"12","7",,,,,,,,,,,"1.12",,,,,,,,,,,,,,,,"3.43",,,,
"US1ILLG0015","2014-06",,,"11","9",,,,,,,,,,,"1.44",,,,,,,,,,,,,,,,"6.33",,,,
"US1ILLG0015","2014-07",,,"7","6",,,,,,,,,,,"1.40",,,,,,,,,,,,,,,,"3.12",,,,
"US1ILLG0015","2014-08",,,"16","8",,,,,,,,,,,"1.20",,,,,,,,,,,,,,,,"4.52",,,,
"US1ILLG0015","2014-09",,,"6","4",,,,,,,,,,,"2.68",,,,,,,,,,,,,,,,"6.76",,,,
"US1ILLG0015","2014-10",,,"14","5",,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,"3.44",,,,
"US1ILLG0015","2015-04",,,"11","4",,,,,,,,,,,"0.78",,,,,,,,,,,,,,,,"2.07",,,,
"US1ILLG0015","2015-05",,,"15","11",,,,,,,,,,,"1.20",,,,,,,,,,,,,,,,"5.93",,,,
"US1ILLG0015","2015-06",,,"18","11",,,,,,,,,,,"1.70",,,,,,,,,,,,,,,,"5.90",,,,
"US1ILLG0015","2015-07",,,"11","5",,,,,,,,,,,"2.65",,,,,,,,,,,,,,,,"4.80",,,,
"US1ILLG0015","2015-08",,,"7","3",,,,,,,,,,,"1.00",,,,,,,,,,,,,,,,"1.46",,,,
"US1ILLG0015","2015-09",,,"9","4",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"3.78",,,,
"US1ILLG0015","2015-10",,,"4","0",,,,,,,,,,,"0.09",,,,,,,,,,,,,,,,"0.17",,,,
"US1ILLG0015","2015-11",,,"10","9",,,,,,,,,,,"0.93",,,,,,,,,,,,,,,,"4.17",,,,
"US1ILLG0015","2015-12",,,"10","5",,,,,,,,,,,"2.25",,,,,,,,,,,,,,,,"4.43",,,,
"US1ILLG0015","2016-01",,,"3","1",,,,,,,,,,,"0.29",,,,,,,,,,,,,,,,"0.40",,,,
"US1ILLG0015","2016-04",,,"10","7",,,,,,,,,,,"0.70",,,,,,,,,,,,,,,,"3.10",,,,
"US1ILLG0015","2016-05",,,"13","9",,,,,,,,,,,"1.07",,,,,,,,,,,,,,,,"4.22",,,,
"US1ILLG0015","2016-06",,,"6","5",,,,,,,,,,,"0.53",,,,,,,,,,,,,,,,"1.60",,,,
"US1ILLG0015","2016-07",,,"13","11",,,,,,,,,,,"1.48",,,,,,,,,,,,,,,,"6.64",,,,
"US1ILLG0015","2016-08",,,"10","7",,,,,,,,,,,"0.52",,,,,,,,,,,,,,,,"2.37",,,,
"US1ILLG0015","2016-09",,,"7","7",,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,"1.96",,,,
"US1ILLG0015","2016-10",,,"10","4",,,,,,,,,,,"0.43",,,,,,,,,,,,,,,,"1.63",,,,
"US1ILLG0015","2016-11",,,"8","6",,,,,,,,,,,"0.74",,,,,,,,,,,,,,,,"3.41",,,,
"US1ILLG0015","2016-12",,,"6","3",,,,,,,,,,,"0.46",,,,,,,,,,,,,,,,"1.15",,,,
"US1ILLG0014","2008-04",,,"12","9",,"0",,,,,,,,"0.0","0.57",,,,,,,,,,,,,,,,"3.36","0.0",,,
"US1ILLG0014","2008-05",,,"11","8",,"0",,,,,,,,"0.0","1.49",,,,,,,,,,,,,,,,"4.32","0.0",,,
"US1ILLG0014","2008-07",,,"12","9",,"0",,,,,,,,"0.0","2.83",,,,,,,,,,,,,,,,"9.36","0.0",,,
"US1ILLG0014","2008-08",,,"4","2",,"0",,,,,,,,"0.0","0.40",,,,,,,,,,,,,,,,"0.66","0.0",,,
"US1ILLG0014","2008-09",,,"10","9",,"0",,,,,,,,"0.0","3.38",,,,,,,,,,,,,,,,"9.65","0.0",,,
"US1ILLG0014","2008-10",,,"4","3",,"0",,,,,,,,"0.0","1.26",,,,,,,,,,,,,,,,"2.28","0.0",,,
"US1ILLG0014","2008-12",,,"11","9",,,,,,,,,,,"1.23",,,,,,,,,,,,,,,,"4.91",,,,
"US1ILLG0014","2009-01",,,"7","2",,,,,,,,,,,"0.30",,,,,,,,,,,,,,,,"0.63",,,,
"US1ILLG0014","2009-02",,,"6","4",,,,,,,,,,,"1.46",,,,,,,,,,,,,,,,"3.63",,,,
"US1ILLG0014","2009-03",,,"8","7",,,,,,,,,,,"1.43",,,,,,,,,,,,,,,,"4.10",,,,
"US1ILLG0014","2009-04",,,"15","9",,,,,,,,,,,"1.17",,,,,,,,,,,,,,,,"5.91",,,,
"US1ILLG0014","2009-05",,,"14","9",,,,,,,,,,,"1.30",,,,,,,,,,,,,,,,"4.50",,,,
"US1ILLG0014","2009-07",,,"7","6",,,,,,,,,,,"2.36",,,,,,,,,,,,,,,,"4.44",,,,
"US1ILLG0014","2009-08",,,"5","4",,,,,,,,,,,"0.77",,,,,,,,,,,,,,,,"2.37",,,,
"US1ILLG0014","2009-09",,,"7","3",,,,,,,,,,,"1.16",,,,,,,,,,,,,,,,"2.50",,,,
"US1ILLG0036","2011-05",,,"11","9",,,,,,,,,,,"0.91",,,,,,,,,,,,,,,,"4.30",,,,
"US1ILLG0036","2011-06",,,"17","9",,,,,,,,,,,"1.78",,,,,,,,,,,,,,,,"6.30",,,,
"US1ILLG0036","2011-07",,,"4","4",,"0",,,,,,,,"0.0","1.11",,,,,,,,,,,,,,,,"1.96","0.0",,,
"US1ILLG0036","2011-08",,,"5","1",,,,,,,,,,,"0.10",,,,,,,,,,,,,,,,"0.36",,,,
"US1ILLG0036","2011-09",,,"12","6",,,,,,,,,,,"0.70",,,,,,,,,,,,,,,,"2.09",,,,
"US1ILLG0036","2011-10",,,"9","6",,,,,,,,,,,"0.65",,,,,,,,,,,,,,,,"1.56",,,,
"US1ILLG0036","2011-11",,,"11","7",,,,,,,,,,,"0.71",,,,,,,,,,,,,,,,"3.59",,,,
"US1ILLG0036","2011-12",,,"11","7",,,,,,,,,,,"1.77",,,,,,,,,,,,,,,,"3.81",,,,
"US1ILLG0036","2012-01",,,"5","3",,,,,,,,,,,"0.35",,,,,,,,,,,,,,,,"0.81",,,,
"US1ILLG0036","2012-02",,,"6","3",,,,,,,,,,,"0.32",,,,,,,,,,,,,,,,"0.80",,,,
"US1ILLG0036","2012-04",,,"10","8",,,,,,,,,,,"1.10",,,,,,,,,,,,,,,,"3.28",,,,
"US1ILLG0036","2012-05",,,"8","5",,,,,,,,,,,"1.52",,,,,,,,,,,,,,,,"2.61",,,,
"US1ILLG0036","2012-06",,,"6","3",,,,,,,,,,,"0.66",,,,,,,,,,,,,,,,"1.41",,,,
"US1ILLG0036","2012-07",,,"3","1",,"0",,,,,,,,"0.0","0.25",,,,,,,,,,,,,,,,"0.30","0.0",,,
"US1ILLG0036","2012-08",,,"6","4",,,,,,,,,,,"0.47",,,,,,,,,,,,,,,,"1.11",,,,
"US1ILLG0036","2012-09",,,"11","9",,,,,,,,,,,"1.62",,,,,,,,,,,,,,,,"4.75",,,,
"US1ILLG0036","2012-10",,,"12","9",,,,,,,,,,,"2.22",,,,,,,,,,,,,,,,"6.20",,,,
"US1ILLG0036","2012-11",,,"5","2",,,,,,,,,,,"0.95",,,,,,,,,,,,,,,,"1.31",,,,
"US1ILLG0036","2012-12",,,"9","7",,,,,,,,,,,"1.12",,,,,,,,,,,,,,,,"3.02",,,,
"US1ILLG0036","2013-01",,,"6","5",,,,,,,,,,,"1.72",,,,,,,,,,,,,,,,"3.19",,,,
"US1ILLG0036","2013-03",,,"5","3",,,,,,,,,,,"0.90",,,,,,,,,,,,,,,,"1.68",,,,
"US1ILLG0036","2013-04",,,"14","8",,,,,,,,,,,"1.90",,,,,,,,,,,,,,,,"5.87",,,,
"US1ILLG0036","2013-05",,,"18","12",,,,,,,,,,,"1.81",,,,,,,,,,,,,,,,"9.31",,,,
"US1ILLG0036","2013-06",,,"11","7",,,,,,,,,,,"1.33",,,,,,,,,,,,,,,,"4.75",,,,
"US1ILLG0036","2013-07",,,"6","4",,,,,,,,,,,"1.81",,,,,,,,,,,,,,,,"3.17",,,,
"US1ILLG0036","2013-08",,,"2","2",,"0",,,,,,,,"0.0","0.51",,,,,,,,,,,,,,,,"0.83","0.0",,,
"US1ILLG0036","2013-09",,,"6","4",,,,,,,,,,,"0.37",,,,,,,,,,,,,,,,"1.05",,,,
"US1ILLG0036","2013-10",,,"12","6",,,,,,,,,,,"0.81",,,,,,,,,,,,,,,,"2.54",,,,
"US1ILLG0036","2013-11",,,"10","6",,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,"2.38",,,,
"US1ILLG0036","2013-12",,,"4","3",,,,,,,,,,,"0.63",,,,,,,,,,,,,,,,"0.97",,,,
"US1ILLG0036","2014-04",,,"11","7",,,,,,,,,,,"1.58",,,,,,,,,,,,,,,,"3.38",,,,
"US1ILLG0036","2014-05",,,"9","5",,,,,,,,,,,"0.61",,,,,,,,,,,,,,,,"1.54",,,,
"US1ILLG0036","2014-06",,,"11","9",,,,,,,,,,,"1.85",,,,,,,,,,,,,,,,"6.48",,,,
"US1ILLG0036","2014-07",,,"8","7",,,,,,,,,,,"1.25",,,,,,,,,,,,,,,,"5.52",,,,
"US1ILLG0036","2014-08",,,"14","7",,,,,,,,,,,"2.41",,,,,,,,,,,,,,,,"8.27",,,,
"US1ILLG0036","2014-09",,,"9","6",,,,,,,,,,,"3.33",,,,,,,,,,,,,,,,"8.18",,,,
"US1ILLG0036","2014-10",,,"13","6",,,,,,,,,,,"2.65",,,,,,,,,,,,,,,,"5.08",,,,
"US1ILLG0036","2014-11",,,"5","3",,,,,,,,,,,"1.15",,,,,,,,,,,,,,,,"1.80",,,,
"US1ILLG0036","2014-12",,,"7","2",,,,,,,,,,,"0.52",,,,,,,,,,,,,,,,"0.94",,,,
"US1ILLG0036","2015-03",,,"6","3",,,,,,,,,,,"0.49",,,,,,,,,,,,,,,,"1.13",,,,
"US1ILLG0036","2015-04",,,"9","5",,,,,,,,,,,"1.07",,,,,,,,,,,,,,,,"2.55",,,,
"US1ILLG0036","2015-05",,,"15","13",,,,,,,,,,,"1.69",,,,,,,,,,,,,,,,"7.96",,,,
"US1ILLG0036","2015-06",,,"16","9",,,,,,,,,,,"2.83",,,,,,,,,,,,,,,,"11.54",,,,
"US1ILLG0036","2015-07",,,"12","8",,,,,,,,,,,"2.90",,,,,,,,,,,,,,,,"7.04",,,,
"US1ILLG0036","2015-08",,,"7","3",,,,,,,,,,,"0.58",,,,,,,,,,,,,,,,"1.23",,,,
"US1ILLG0036","2015-09",,,"6","3",,,,,,,,,,,"2.50",,,,,,,,,,,,,,,,"5.27",,,,
"US1ILLG0036","2015-11",,,"10","9",,,,,,,,,,,"0.81",,,,,,,,,,,,,,,,"4.27",,,,
"US1ILLG0036","2015-12",,,"10","9",,,,,,,,,,,"2.51",,,,,,,,,,,,,,,,"7.16",,,,
"US1ILLG0036","2016-01",,,"5","4",,,,,,,,,,,"0.31",,,,,,,,,,,,,,,,"0.77",,,,
"US1ILLG0036","2016-04",,,"7","5",,,,,,,,,,,"0.45",,,,,,,,,,,,,,,,"1.69",,,,
"US1ILLG0036","2016-05",,,"12","8",,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,"3.62",,,,
"US1ILLG0036","2016-07",,,"16","13",,,,,,,,,,,"1.25",,,,,,,,,,,,,,,,"7.02",,,,
"US1ILLG0036","2016-09",,,"8","7",,,,,,,,,,,"1.88",,,,,,,,,,,,,,,,"4.03",,,,
"US1ILLG0013","2008-04",,,"12","7",,"0",,,,,,,,"0.0","0.55",,,,,,,,,,,,,,,,"2.40","0.0",,,
"US1ILLG0013","2008-05",,,"11","9",,"0",,,,,,,,"0.0","1.42",,,,,,,,,,,,,,,,"4.42","0.0",,,
"US1ILLG0013","2008-06",,,"13","6",,"0",,,,,,,,"0.0","3.25",,,,,,,,,,,,,,,,"6.50","0.0",,,
"US1ILLG0013","2008-07",,,"13","10",,"0",,,,,,,,"0.0","1.92",,,,,,,,,,,,,,,,"7.21","0.0",,,
"US1ILLG0013","2008-08",,,"5","2",,"0",,,,,,,,"0.0","0.55",,,,,,,,,,,,,,,,"0.80","0.0",,,
"US1ILLG0013","2008-09",,,"12","8",,"0",,,,,,,,"0.0","2.28",,,,,,,,,,,,,,,,"8.73","0.0",,,
"US1ILLG0013","2008-10",,,"6","5",,"0",,,,,,,,"0.0","1.27",,,,,,,,,,,,,,,,"2.44","0.0",,,
"US1ILLG0013","2008-11",,,"6","3",,"0",,,,,,,,"0.9","1.00",,,,,,,,,,,,,,,,"1.49","0.9",,,
"US1ILLG0013","2008-12",,,"10","8",,,,,,,,,,,"1.36",,,,,,,,,,,,,,,,"4.77",,,,
"US1ILLG0013","2009-03",,,"8","7",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"4.16",,,,
"US1ILLG0013","2009-04",,,"13","9",,,,,,,,,,,"0.97",,,,,,,,,,,,,,,,"5.12",,,,
"US1ILLG0013","2009-05",,,"13","8",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"4.58",,,,
"US1ILLG0013","2009-06",,,"11","9",,,,,,,,,,,"1.22",,,,,,,,,,,,,,,,"4.24",,,,
"US1ILLG0013","2009-07",,,"10","5",,,,,,,,,,,"2.26",,,,,,,,,,,,,,,,"4.21",,,,
"US1ILLG0013","2009-08",,,"8","7",,,,,,,,,,,"0.87",,,,,,,,,,,,,,,,"3.64",,,,
"US1ILLG0013","2009-09",,,"7","4",,,,,,,,,,,"1.31",,,,,,,,,,,,,,,,"2.75",,,,
"US1ILLG0013","2009-11",,,"10","5",,,,,,,,,,,"1.32",,,,,,,,,,,,,,,,"3.71",,,,
"US1ILLG0013","2009-12",,,"10","5",,,,,,,,,,,"1.05",,,,,,,,,,,,,,,,"2.73",,,,
"US1ILLG0013","2010-01",,,"6","4","26",,,,,,,,"6",,"0.60",,,,,,,,,,,,,,,,"1.41",,,,
"US1ILLG0013","2010-02",,,"9","7","11","4",,,,,,,"4","3.0","1.10",,,,,,,,,,,,,,,,"3.04","6.7",,,
"US1ILLG0013","2010-03",,,"12","7",,,,,,,,,,,"0.78",,,,,,,,,,,,,,,,"2.56",,,,
"US1ILLG0013","2010-04",,,"12","7",,,,,,,,,,,"0.71",,,,,,,,,,,,,,,,"2.58",,,,
"US1ILLG0013","2010-05",,,"15","10",,,,,,,,,,,"1.40",,,,,,,,,,,,,,,,"5.70",,,,
"US1ILLG0013","2010-06",,,"16","12",,,,,,,,,,,"2.14",,,,,,,,,,,,,,,,"9.80",,,,
"US1ILLG0013","2010-07",,,"9","5",,,,,,,,,,,"2.35",,,,,,,,,,,,,,,,"3.96",,,,
"US1ILLG0013","2010-08",,,"4","2",,,,,,,,,,,"1.98",,,,,,,,,,,,,,,,"3.63",,,,
"US1ILLG0013","2010-09",,,"11","8",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"5.66",,,,
"US1ILLG0013","2010-10",,,"4","4",,"0",,,,,,,,"0.0","0.78",,,,,,,,,,,,,,,,"1.43","0.0",,,
"US1ILLG0013","2010-11",,,"6","4",,,,,,,,,,,"1.39",,,,,,,,,,,,,,,,"2.82",,,,
"US1ILLG0013","2011-01",,,"8","5","17","4",,,,,,,"4","2.5","0.46",,,,,,,,,,,,,,,,"1.30","8.3",,,
"US1ILLG0013","2011-02",,,"11","6","16","2",,,,,,,"11","10.5","1.48",,,,,,,,,,,,,,,,"3.33","13.9",,,
"US1ILLG0013","2011-03",,,"5","4",,,,,,,,,,,"0.96",,,,,,,,,,,,,,,,"1.50",,,,
"US1ILLG0013","2011-04",,,"14","11",,,,,,,,,,,"1.16",,,,,,,,,,,,,,,,"5.26",,,,
"US1ILLG0013","2011-05",,,"11","6",,,,,,,,,,,"0.83",,,,,,,,,,,,,,,,"2.99",,,,
"US1ILLG0013","2011-06",,,"15","11",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"5.74",,,,
"US1ILLG0013","2011-07",,,"5","4",,"0",,,,,,,,"0.0","0.79",,,,,,,,,,,,,,,,"1.58","0.0",,,
"US1ILLG0013","2011-08",,,"5","2",,,,,,,,,,,"0.14",,,,,,,,,,,,,,,,"0.37",,,,
"US1ILLG0013","2011-09",,,"8","6",,,,,,,,,,,"0.76",,,,,,,,,,,,,,,,"2.30",,,,
"US1ILLG0013","2011-10",,,"9","5",,,,,,,,,,,"0.70",,,,,,,,,,,,,,,,"1.50",,,,
"US1ILLG0013","2011-11",,,"11","6",,,,,,,,,,,"0.66",,,,,,,,,,,,,,,,"3.26",,,,
"US1ILLG0013","2011-12",,,"10","7",,,,,,,,,,,"1.51",,,,,,,,,,,,,,,,"3.37",,,,
"US1ILLG0013","2012-01",,,"10","5",,,,,,,,,,,"0.34",,,,,,,,,,,,,,,,"1.13",,,,
"US1ILLG0013","2012-02",,,"9","5",,,,,,,,,,,"0.57",,,,,,,,,,,,,,,,"1.36",,,,
"US1ILLG0013","2012-03",,,"7","6",,,,,,,,,,,"0.29",,,,,,,,,,,,,,,,"1.11",,,,
"US1ILLG0013","2012-04",,,"10","7",,,,,,,,,,,"1.10",,,,,,,,,,,,,,,,"3.56",,,,
"US1ILLG0013","2012-05",,,"9","4",,,,,,,,,,,"1.03",,,,,,,,,,,,,,,,"1.94",,,,
"US1ILLG0013","2012-06",,,"7","2",,,,,,,,,,,"0.59",,,,,,,,,,,,,,,,"1.26",,,,
"US1ILLG0013","2012-07",,,"2","0",,"0",,,,,,,,"0.0","0.06",,,,,,,,,,,,,,,,"0.07","0.0",,,
"US1ILLG0013","2012-08",,,"5","4",,,,,,,,,,,"0.39",,,,,,,,,,,,,,,,"1.00",,,,
"US1ILLG0013","2012-09",,,"11","9",,,,,,,,,,,"1.86",,,,,,,,,,,,,,,,"4.76",,,,
"US1ILLG0013","2012-10",,,"11","8",,,,,,,,,,,"2.64",,,,,,,,,,,,,,,,"5.99",,,,
"US1ILLG0013","2012-11",,,"4","2",,"0",,,,,,,,"0.0","0.91",,,,,,,,,,,,,,,,"1.22","0.0",,,
"US1ILLG0013","2012-12",,,"9","6",,,,,,,,,,,"1.07",,,,,,,,,,,,,,,,"2.82",,,,
"US1ILLG0013","2013-01",,,"7","5","3","1",,,,,,,"1","1.5","1.48",,,,,,,,,,,,,,,,"2.83","1.5",,,
"US1ILLG0013","2013-02",,,"9","7",,"2",,,,,,,,"2.5","0.54",,,,,,,,,,,,,,,,"2.22","5.4",,,
"US1ILLG0013","2013-03",,,"8","5",,"2",,,,,,,,"12.7","1.26",,,,,,,,,,,,,,,,"3.07","15.8",,,
"US1ILLG0013","2013-04",,,"14","6",,,,,,,,,,,"1.95",,,,,,,,,,,,,,,,"5.44",,,,
"US1ILLG0013","2013-05",,,"18","11",,,,,,,,,,,"1.38",,,,,,,,,,,,,,,,"7.67",,,,
"US1ILLG0013","2013-06",,,"10","7",,,,,,,,,,,"0.86",,,,,,,,,,,,,,,,"3.93",,,,
"US1ILLG0013","2013-07",,,"9","5",,,,,,,,,,,"1.58",,,,,,,,,,,,,,,,"2.69",,,,
"US1ILLG0013","2013-08",,,"3","2",,"0",,,,,,,,"0.0","0.89",,,,,,,,,,,,,,,,"1.36","0.0",,,
"US1ILLG0013","2013-09",,,"7","3",,,,,,,,,,,"0.32",,,,,,,,,,,,,,,,"0.86",,,,
"US1ILLG0013","2013-10",,,"10","6",,,,,,,,,,,"0.82",,,,,,,,,,,,,,,,"2.40",,,,
"US1ILLG0013","2013-11",,,"8","4",,,,,,,,,,,"0.82",,,,,,,,,,,,,,,,"1.99",,,,
"US1ILLG0013","2013-12",,,"7","3","6","1",,,,,,,"5","5.0","0.65",,,,,,,,,,,,,,,,"1.51","6.0",,,
"US1ILLG0013","2014-01",,,"11","5","18","5",,,,,,,"9","6.5","0.73",,,,,,,,,,,,,,,,"2.05","15.0",,,
"US1ILLG0013","2014-02",,,"10","7","21","7",,,,,,,"9","6.0","0.69",,,,,,,,,,,,,,,,"3.02","16.6",,,
"US1ILLG0013","2014-03",,,"6","5",,"2",,,,,,,,"2.4","0.88",,,,,,,,,,,,,,,,"1.87","4.3",,,
"US1ILLG0013","2014-04",,,"11","6",,,,,,,,,,,"1.28",,,,,,,,,,,,,,,,"2.78",,,,
"US1ILLG0013","2014-05",,,"8","4",,,,,,,,,,,"0.60",,,,,,,,,,,,,,,,"1.48",,,,
"US1ILLG0013","2014-06",,,"11","8",,,,,,,,,,,"1.41",,,,,,,,,,,,,,,,"4.38",,,,
"US1ILLG0013","2014-07",,,"9","7",,,,,,,,,,,"1.24",,,,,,,,,,,,,,,,"5.45",,,,
"US1ILLG0013","2014-08",,,"14","7",,,,,,,,,,,"1.26",,,,,,,,,,,,,,,,"6.18",,,,
"US1ILLG0013","2014-09",,,"8","5",,,,,,,,,,,"2.54",,,,,,,,,,,,,,,,"6.66",,,,
"US1ILLG0013","2014-10",,,"13","4",,,,,,,,,,,"2.08",,,,,,,,,,,,,,,,"4.41",,,,
"US1ILLG0013","2014-11",,,"8","4",,,,,,,,,,,"1.26",,,,,,,,,,,,,,,,"2.06",,,,
"US1ILLG0013","2014-12",,,"8","3",,,,,,,,,,,"0.66",,,,,,,,,,,,,,,,"1.39",,,,
"US1ILLG0013","2015-01",,,"8","5","10","2",,,,,,,"3","2.0","0.50",,,,,,,,,,,,,,,,"1.17","4.1",,,
"US1ILLG0013","2015-02",,,"6","3","12","4",,,,,,,"3","3.0","0.59",,,,,,,,,,,,,,,,"1.32","8.1",,,
"US1ILLG0013","2015-03",,,"9","4",,,,,,,,,,,"0.49",,,,,,,,,,,,,,,,"1.53",,,,
"US1ILLG0013","2015-04",,,"10","5",,,,,,,,,,,"1.09",,,,,,,,,,,,,,,,"2.44",,,,
"US1ILLG0013","2015-05",,,"18","12",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"7.38",,,,
"US1ILLG0013","2015-06",,,"17","9",,,,,,,,,,,"2.42",,,,,,,,,,,,,,,,"8.94",,,,
"US1ILLG0013","2015-07",,,"11","6",,,,,,,,,,,"2.41",,,,,,,,,,,,,,,,"5.97",,,,
"US1ILLG0013","2015-08",,,"7","4",,,,,,,,,,,"0.48",,,,,,,,,,,,,,,,"1.15",,,,
"US1ILLG0013","2015-09",,,"6","4",,,,,,,,,,,"1.88",,,,,,,,,,,,,,,,"4.13",,,,
"US1ILLG0013","2015-10",,,"7","3",,,,,,,,,,,"0.67",,,,,,,,,,,,,,,,"1.02",,,,
"US1ILLG0013","2015-11",,,"11","9",,,,,,,,,,,"0.81",,,,,,,,,,,,,,,,"3.83",,,,
"US1ILLG0013","2015-12",,,"13","7",,,,,,,,,,,"2.29",,,,,,,,,,,,,,,,"6.59",,,,
"US1ILLG0013","2016-04",,,"8","6",,,,,,,,,,,"0.39",,,,,,,,,,,,,,,,"1.72",,,,
"US1ILLG0013","2016-06",,,"5","4",,,,,,,,,,,"1.04",,,,,,,,,,,,,,,,"1.96",,,,
"US1ILLG0013","2016-09",,,"8","7",,,,,,,,,,,"1.39",,,,,,,,,,,,,,,,"3.24",,,,
"US1ILLG0012","2008-06",,,"14","6",,"0",,,,,,,,"0.0","2.79",,,,,,,,,,,,,,,,"6.55","0.0",,,
"US1ILLG0012","2008-09",,,"14","11",,"0",,,,,,,,"0.0","2.39",,,,,,,,,,,,,,,,"10.54","0.0",,,
"US1ILLG0012","2008-11",,,"9","3",,"0",,,,,,,,"0.0","0.19",,,,,,,,,,,,,,,,"0.70","0.0",,,
"US1ILLG0012","2009-06",,,"13","9",,,,,,,,,,,"1.44",,,,,,,,,,,,,,,,"4.31",,,,
"US1ILLG0012","2009-07",,,"9","4",,,,,,,,,,,"2.17",,,,,,,,,,,,,,,,"4.30",,,,
"US1ILLG0012","2009-10",,,"20","14",,,,,,,,,,,"2.49",,,,,,,,,,,,,,,,"9.67",,,,
"USC00115079","1990-03",,,"12","6","0","0",,,,,,,"0","0.5","0.62",,,,,,,,,,,,,,,,"2.14","0.5",,,
"USC00115079","1990-04",,"22","13","5","0","0","0","13","0","7","0","18","0","0.0","0.45","85",,,,"465",,,,,,,,,,,"1.75","0.0","48.4","60.7","36.1"
"USC00115079","1990-07",,"234","9","4","0","0","0","0","0","28","5","49","0","0.0","4.64","97","9",,,"9",,,,,,,,,,,"6.11","0.0","72.5","83.6","61.4"
"USC00115079","1990-08",,"178","5","4","0","0","0","0","0","27","3","46","0","0.0","1.42","98","18",,,"9",,,,,,,,,,,"3.41","0.0","71.3","83.3","59.2"
"USC00115079","1990-09",,"145","9","6","0","0","0","0","0","23","4","34","0","0.0","0.68","99","110",,,"92",,,,,,,,,,,"2.07","0.0","66.8","79.5","54.1"
"USC00115079","1990-10",,"12","10","6","0","0","0","11","0","11","0","24","0","0.0","1.01","86","524",,,"413",,,,,,,,,,,"4.27","0.0","51.6","66.3","36.9"
"USC00115079","1990-11",,,"6","5","0","0",,,,,,,"0","0.0","1.24",,,,,,,,,,,,,,,,"3.25","0.0",,,
"USC00115079","1990-12",,,"10","8",,,,,"5","0","0",,,,"1.73","62",,,,,,,,,,,,,,,"5.67",,,"41.7",
"USC00115079","1991-01",,,"7","4",,,"1","26","13","0","0","-5",,,"0.38","45",,,,,,,,,,,,,,,"1.24",,"22.0","30.8","13.3"
"USC00115079","1991-02",,"0","3","1","0","0","2","23","2","0","0","0","0","0.0","0.18","62",,,,"774",,,,,,,,,,,"0.22","0.0","32.8","42.5","22.9"
"USC00115079","1991-03",,"5","11","6","0","1","0","18","0","4","0","17","0","2.0","0.84","83",,,,"623",,,,,,,,,,,"2.92","2.0","42.9","55.5","30.2"
"USC00115079","1991-04",,"11","9","5","0","0","0","2","0","13","0","28","0","0.0","0.58","83",,,,"253",,,,,,,,,,,"4.00","0.0","56.2","69.4","43.0"
"USC00115079","1991-05",,"164","14","10","0","0","0","0","0","23","3","38","0","0.0","2.13","95",,,,"81",,,,,,,,,,,"8.69","0.0","67.9","79.9","56.0"
"USC00115079","1991-06",,"356","6","3","0","0","0","0","0","29","12","53","0","0.0","0.59","97",,,,"0",,,,,,,,,,,"1.10","0.0","77.2","88.9","65.6"
"USC00115079","1991-07",,"371","7","6","0","0","0","0","0","31","11","57","0","0.0","0.95","97","0",,,"0",,,,,,,,,,,"3.38","0.0","76.9","87.9","65.9"
"USC00115079","1991-08",,"317","11","7","0","0","0","0","0","31","10","56","0","0.0","3.28","98","0",,,"0",,,,,,,,,,,"7.15","0.0","75.2","86.4","64.1"
"USC00115079","1991-09",,"191",,,"0","0","0","0","0","23","5","34","0","0.0",,"95","117",,,"117",,,,,,,,,,,,"0.0","67.5","79.8","55.2"
"USC00115079","1991-10",,"15",,,"0","0","0","4","0","13","0","29","0","0.0",,"85","401",,,"283",,,,,,,,,,,,"0.0","55.8","67.3","44.3"
"USC00115079","1991-11",,"0",,,"0","2","0","15","8","2","0","5","0","2.0",,"73","1192",,,"791",,,,,,,,,,,,"4.0","37.7","45.6","29.8"
"USC00115079","1991-12",,"0","7","3","0","1","0","22","4","0","0","2","0","1.0","0.62","69","2139",,,"947",,,,,,,,,,,"1.44","1.0","34.4","42.8","26.1"
"USC00115079","1992-01","0","0","7","4",,"3","2","19","3","0","0","-4",,"2.0","0.50","53","3057",,,"918",,,,,,,,,,,"1.13","5.0","33.1","40.5","25.7"
