"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00116998","1993-06","225","178","13","10","0","0","0","0","0","26","1","40","0","0.0","3.25","93","6560","56","8.51","0.0","69.1","78.8","59.3"
"USC00116998","1993-07","517","291","12","9","0","0","0","0","0","31","4","59","0","0.0","0.82","93","0","0","3.32","0.0","74.4","82.4","66.4"
"USC00116998","1993-08","780","263","15","11","0","0","0","0","0","31","4","53","0","0.0","2.05","92","4","4","6.04","0.0","73.3","81.8","64.8"
"USC00116998","1993-09","801","21","12","6","0","0","0","0","0","12","0","35","0","0.0","1.45","85","182","177","4.95","0.0","59.8","68.0","51.6"
"USC00116998","1993-10","807","6","6","4","0","0","0","4","0","8","0","25","0","0.0","0.71","82","604","422","1.43","0.0","51.0","61.2","40.9"
"USC00116998","1993-11","807","0","9","6","1","0","0","16","6","0","0","17","1","0.6","0.71","63","1419","815","2.16","0.6","37.8","44.8","30.8"
"USC00116998","1993-12","807","0","13","6","9","3","2","22","11","0","0","-1","4","4.0","0.56","54","2522","1103","2.31","8.3","28.4","34.1","22.7"
"USC00116998","1994-01","0","0","14","5","23","5","13","29","20","0","0","-20","4","3.0","0.25","39","4009","1486","1.07","12.2","15.0","22.1","8.0"
"USC00116998","1994-02","0","0","8","6","20","5","4","25","19","0","0","-5","10","6.0","1.10","59","5185","1176","2.30","17.3","23.0","30.8","15.2"
"USC00116998","1994-03","0","0","4","2","3","0","0","22","1","2","0","17","5","0.0","0.56","77","5995","810","0.82","0.0","38.9","47.8","29.9"
"USC00116998","1994-04","26","26","10","8","0","0","0","4","0","8","0","22","0","0.0","0.73","85","6419","424","2.59","0.0","51.7","63.0","40.4"
"USC00116998","1994-05","96","70","4","4","0","0","0","0","0","22","1","33","0","0.0","0.45","90","6594","175","0.93","0.0","61.6","73.9","49.4"
"USC00116998","1994-06","346","250","9","6","0","0","0","0","0","28","9","47","0","0.0","4.00","95","6615","20","9.24","0.0","72.7","83.9","61.4"
"USC00116998","1994-07","596","249","7","5","0","0","0","0","0","31","2","55","0","0.0","0.89","93","0","0","2.02","0.0","73.0","82.5","63.6"
"USC00116998","1994-08","743","147","10","7","0","0","0","0","0","26","0","48","0","0.0","1.18","89","27","27","4.08","0.0","68.9","78.3","59.5"
"USC00116998","1994-09","854","111","6","6","0","0","0","0","0","20","1","45","0","0.0","0.75","90","121","95","3.42","0.0","65.6","75.3","55.8"
"USC00116998","1994-10","860","6","6","4","0","0","0","1","0","8","0","31","0","0.0","2.00","77","444","323","3.14","0.0","54.8","63.6","46.0"
"USC00116998","1994-11","860","0","8","8","0","0","0","12","1","1","0","23","0","0.0","1.40","70","1098","654","4.72","0.0","43.2","51.1","35.2"
"USC00116998","1994-12","860","0","7","4","0","0","0","24","8","0","0","7","0","0.4","1.30","56","2087","988","2.25","0.4","33.1","39.2","27.0"
"USC00116998","1995-01","0","0","9","5","19","3","2","29","21","0","0","-4","6","6.0","0.98","46","3395","1309","2.89","10.6","21.3","27.1","15.6"
"USC00116998","1995-02","0","0","3","1","18","0","4","27","14","0","0","-2","2","0.6","0.50","53","4507","1111","0.57","0.6","25.3","32.7","17.9"
"USC00116998","1995-03","0","0","9","6","2","2","0","16","4","7","0","7","1","2.0","0.40","73","5229","722","1.39","3.0","40.6","50.4","30.8"
"USC00116998","1995-04","0","0","15","9","0","0","0","5","0","1","0","19","0","0.0","1.20","74","5767","538","5.82","0.0","46.5","56.4","36.7"
"USC00116998","1995-05","7","7","13","10","0","0","0","0","0","13","0","38","0","0.0","3.21","81","5978","211","8.32","0.0","58.4","67.7","49.2"
"USC00116998","1995-06","249","242","8","4","0","0","0","0","0","27","8","50","0","0.0","0.79","95","5988","10","2.06","0.0","72.8","83.3","62.4"
"USC00116998","1995-07","610","361","7","6","0","0","0","0","0","31","9","52","0","0.0","1.20","101","2","2","3.64","0.0","76.6","86.3","66.8"
"USC00116998","1995-08","1036","425","7","5","0","0","0","0","0","31","11","63","0","0.0","1.94","94","2","0","3.75","0.0","78.7","87.4","70.1"
"USC00116998","1995-09","1095","59","5","4","0","0","0","1","0","21","0","30","0","0.0","0.68","86","152","149","1.81","0.0","62.0","73.1","50.8"
"USC00116998","1995-10","1099","4","12","9","0","0","0","0","0","12","0","33","0","0.0","0.84","83","522","370","2.93","0.0","53.2","63.2","43.2"
"USC00116998","1995-11","1099","0","6","4","1","1","0","23","8","0","0","13","1","1.2","1.70","60","1426","903","3.60","1.2","32.4","40.4","24.4"
"USC00116998","1995-12","1099","0","2","2","8","2","3","28","17","0","0","-3","3","3.0","0.20","59","2620","1194","0.37","5.2","25.3","32.6","18.1"
"USC00116998","1996-01","0","0","7","5","15","3","3","30","15","0","0","-16","3","2.0","0.54","57","3939","1319","1.55","5.2","21.1","29.3","12.8"
"USC00116998","1996-02","0","0","3","1","0","0","4","21","12","0","0","-22","0","0.5","0.45","62","5016","1077","0.51","0.8","26.7","34.7","18.7"
"USC00116998","1996-03","0","0","7","4",,"2","1","24","7","0","0","-2",,"1.8","0.43","63","6023","1007","1.00","2.8","32.5","42.5","22.5"
"USC00116998","1996-04","0","0","8","6","0","0","0","9","0","7","0","22","0","0.0","0.78","80","6518","495","2.90","0.0","47.9","58.9","36.9"
"USC00116998","1996-05","48","48","16","12","0","0","0","0","0","10","2","38","0","0.0","1.44","92","6781","263","7.83","0.0","58.1","67.0","49.1"
"USC00116998","1996-06","265","217","9","6","0","0","0","0","0","23","6","47","0","0.0","1.65","96","6814","34","4.68","0.0","71.1","80.3","61.8"
"USC00116998","1996-07","480","215","9","8","0","0","0","0","0","30","3","53","0","0.0","1.95","91","3","3","4.74","0.0","71.9","81.7","62.0"
"USC00116998","1996-08","715","235","4","4","0","0","0","0","0","30","5","56","0","0.0","1.05","95","3","0","2.22","0.0","72.8","83.2","62.5"
"USC00116998","1996-09","790","74","5","4","0","0","0","0","0","19","0","42","0","0.0","1.60","85","121","118","2.19","0.0","63.6","73.2","53.9"
"USC00116998","1996-10","794","5","5","4","0","0","0","5","0","8","0","26","0","0.0","1.93","79","526","405","3.72","0.0","52.1","62.6","41.6"
"USC00116998","1996-11","794","0","10","4","1","0","0","24","8","0","0","8","1","0.5","0.39","63","1521","994","1.37","0.5","31.9","38.2","25.5"
"USC00116998","1996-12","794","0","8","3",,"1","2","28","14","0","0","0",,"2.5","0.30","46","2742","1222","0.83","2.7","25.6","31.6","19.6"
"USC00116998","1997-01","0","0","8","4","22","4","13","28","21","0","0","-11","9","5.0","0.52","64","4149","1407","1.70","16.0","17.9","26.5","9.3"
"USC00116998","1997-02","0","0","11","8",,"3","0","26","12","0","0","8",,"1.0","3.60","56","5143","994","6.67","3.5","29.5","35.2","23.8"
"USC00116998","1997-03","0","0","3","3","0","0","0","19","2","3","0","11","0","0.0","0.36","74","5890","747","0.83","0.0","39.9","49.4","30.3"
"USC00116998","1997-04","0","0","10","6","2","1","0","11","0","3","0","17","2","1.8","1.12","77","6442","553","3.23","2.6","46.6","56.8","36.4"
"USC00116998","1997-05","4","4","10","6","0","0","0","1","0","11","0","32","0","0.0","0.66","84","6719","276","2.56","0.0","56.2","67.2","45.3"
"USC00116998","1997-06","212","207","9","6","0","0","0","0","0","28","6","51","0","0.0","0.87","95","6730","11","2.27","0.0","71.6","82.0","61.1"
"USC00116998","1997-07","509","297",,,"0","0","0","0","0","30","10","51","0","0.0",,"98","3","3",,"0.0","74.5","85.1","63.8"
"USC00116998","1997-08","681","172","11","8","0","0","0","0","0","29","4","52","0","0.0","1.90","93","8","5","6.75","0.0","70.6","79.9","61.3"
"USC00116998","1997-09","761","80","8","6","0","0","0","0","0","24","0","44","0","0.0","2.20","86","77","69","5.01","0.0","65.4","75.3","55.4"
"USC00116998","1997-10","813","52","6","5","2","1","0","6","0","10","0","25","2","2.0","0.86","88","450","373","1.80","2.8","53.8","63.4","44.2"
"USC00116998","1997-11","813","0","10","8","2","1","0","20","3","0","0","15","3","2.5","0.55","58","1313","863","1.94","2.8","36.2","42.6","29.9"
"USC00116998","1997-12","813","0","6","5","10","3","0","29","13","0","0","9","6","6.0","0.84","46","2431","1118","1.72","12.8","28.9","33.4","24.5"
"USC00116998","1998-01","0","0","8","8","24","3","1","25","17","0","0","-2","6","4.5","1.01","60","3605","1174","3.41","8.0","27.1","33.4","20.9"
"USC00116998","1998-02","0","0","6","5","4","0","0","15","1","0","0","25","1","0.0","1.01","59","4370","765","2.28","0.0","37.7","43.3","32.0"
"USC00116998","1998-03","12","12","7","6","8","1","0","21","4","5","0","5","6","6.0","1.26","80","5182","811","4.65","6.0","38.7","45.9","31.5"
"USC00116998","1998-04","12","0","13","11","0","0","0","1","0","4","0","31","0","0.0","1.06","78","5596","414","4.32","0.0","51.2","60.2","42.2"
"USC00116998","1998-05","142","130","11","9","0","0","0","0","0","25","4","46","0","0.0","1.57","93","5649","53","3.76","0.0","67.5","78.1","56.9"
"USC00116998","1998-06","373","230","14","8","0","0","0","0","0","24","5","47","0","0.0","2.38","97","5700","51","6.51","0.0","71.0","79.6","62.3"
