"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1ILLS0047","2015-05",,,"10","9",,,,,,,,,,,"1.18",,,,,,,,,,,,,,,,"2.80",,,,
"US1ILLS0047","2015-07",,,"7","5",,,,,,,,,,,"1.30",,,,,,,,,,,,,,,,"2.43",,,,
"US1ILLS0047","2015-08",,,"5","4",,"0",,,,,,,,"0.0","0.40",,,,,,,,,,,,,,,,"1.17","0.0",,,
"US1ILLS0047","2015-09",,,"3","3",,"0",,,,,,,,"0.0","1.77",,,,,,,,,,,,,,,,"2.84","0.0",,,
"US1ILLS0047","2015-10",,,"2","2",,"0",,,,,,,,"0.0","0.40",,,,,,,,,,,,,,,,"0.62","0.0",,,
"US1ILLS0004","2011-08",,,"8","6",,,,,,,,,,,"1.83",,,,,,,,,,,,,,,,"6.52",,,,
"US1ILLS0004","2012-01",,,"8","3",,"2",,,,,,,,"5.4","0.46",,,,,,,,,,,,,,,,"1.25","11.5",,,
"US1ILLS0004","2012-03",,,"12","4",,,,,,,,,,,"0.33",,,,,,,,,,,,,,,,"1.38",,,,
"US1ILLS0004","2012-04",,,"8","5",,,,,,,,,,,"0.39",,,,,,,,,,,,,,,,"1.75",,,,
"US1ILLS0004","2012-05",,,"11","7",,,,,,,,,,,"1.26",,,,,,,,,,,,,,,,"3.24",,,,
"US1ILLS0004","2012-06",,,"4","3",,,,,,,,,,,"1.19",,,,,,,,,,,,,,,,"2.43",,,,
"US1ILLS0004","2012-07",,,"7","4",,,,,,,,,,,"0.61",,,,,,,,,,,,,,,,"1.43",,,,
"US1ILLS0004","2012-08",,,"10","6",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"3.88",,,,
"US1ILLS0004","2012-09",,,"9","6",,,,,,,,,,,"0.36",,,,,,,,,,,,,,,,"1.78",,,,
"US1ILLS0004","2012-10",,,"13","8",,,,,,,,,,,"1.14",,,,,,,,,,,,,,,,"4.02",,,,
"US1ILLS0004","2012-11",,,"3","3",,,,,,,,,,,"0.54",,,,,,,,,,,,,,,,"0.87",,,,
"US1ILLS0004","2013-01",,,"10","6",,,,,,,,,,,"1.71",,,,,,,,,,,,,,,,"3.52",,,,
"US1ILLS0004","2013-02",,,"11","6",,,,,,,,,,,"0.78",,,,,,,,,,,,,,,,"2.78",,,,
"US1ILLS0004","2013-04",,,"14","10",,,,,,,,,,,"5.35",,,,,,,,,,,,,,,,"9.19",,,,
"US1ILLS0004","2013-05",,,"14","10",,,,,,,,,,,"0.64",,,,,,,,,,,,,,,,"3.68",,,,
"US1ILLS0004","2013-06",,,"15","9",,,,,,,,,,,"3.03",,,,,,,,,,,,,,,,"8.96",,,,
"US1ILLS0004","2013-08",,,"6","5",,,,,,,,,,,"1.71",,,,,,,,,,,,,,,,"4.46",,,,
"US1ILLS0004","2013-09",,,"10","6",,,,,,,,,,,"1.33",,,,,,,,,,,,,,,,"4.11",,,,
"US1ILLS0004","2013-10",,,"11","5",,,,,,,,,,,"2.70",,,,,,,,,,,,,,,,"3.85",,,,
"US1ILLS0048","2013-10",,,"12","7",,,,,,,,,,,"2.80",,,,,,,,,,,,,,,,"4.02",,,,
"US1ILLS0048","2013-11",,,"9","5",,,,,,,,,,,"0.64",,,,,,,,,,,,,,,,"2.31",,,,
"US1ILLS0048","2013-12",,,"13","7",,,,,,,,,,,"0.37",,,,,,,,,,,,,,,,"1.48",,,,
"US1ILLS0048","2014-03",,,"9","4",,,,,,,,,,,"0.92",,,,,,,,,,,,,,,,"1.85",,,,
"US1ILLS0048","2014-04",,,"9","6",,,,,,,,,,,"1.49",,,,,,,,,,,,,,,,"3.34",,,,
"US1ILLS0048","2014-07",,,"9","6",,,,,,,,,,,"2.00",,,,,,,,,,,,,,,,"5.27",,,,
"US1ILLS0038","2010-01",,,"7","4","27",,,,,,,,"7",,"0.44",,,,,,,,,,,,,,,,"1.05",,,,
"US1ILLS0038","2010-02",,,"11","3",,"4",,,,,,,,"4.0","0.77",,,,,,,,,,,,,,,,"1.46","10.5",,,
"US1ILLS0038","2010-03",,,"8","7",,,,,,,,,,,"1.06",,,,,,,,,,,,,,,,"2.43",,,,
"US1ILLS0038","2010-04",,,"9","4",,,,,,,,,,,"0.68",,,,,,,,,,,,,,,,"1.59",,,,
"US1ILLS0038","2010-05",,,"13","11",,,,,,,,,,,"1.35",,,,,,,,,,,,,,,,"4.14",,,,
"US1ILLS0038","2010-06",,,"16","11",,,,,,,,,,,"2.45",,,,,,,,,,,,,,,,"10.00",,,,
"US1ILLS0038","2010-07",,,"9","7",,,,,,,,,,,"0.70",,,,,,,,,,,,,,,,"3.06",,,,
"US1ILLS0038","2010-09",,,"14","8",,,,,,,,,,,"1.10",,,,,,,,,,,,,,,,"3.68",,,,
"US1ILLS0038","2010-11",,,"6","3",,,,,,,,,,,"0.67",,,,,,,,,,,,,,,,"1.68",,,,
"US1ILLS0038","2010-12",,,"11","8","26",,,,,,,,"10",,"0.53",,,,,,,,,,,,,,,,"2.42",,,,
"US1ILLS0038","2011-02",,,"8","6",,,,,,,,,,,"0.88",,,,,,,,,,,,,,,,"3.02",,,,
"US1ILLS0038","2011-04",,,"16","12",,,,,,,,,,,"1.00",,,,,,,,,,,,,,,,"5.98",,,,
"US1ILLS0038","2011-06",,,"12","8",,,,,,,,,,,"1.77",,,,,,,,,,,,,,,,"6.67",,,,
"US1ILLS0038","2011-07",,,"7","3",,,,,,,,,,,"1.22",,,,,,,,,,,,,,,,"2.11",,,,
"US1ILLS0038","2011-08",,,"7","6",,,,,,,,,,,"1.27",,,,,,,,,,,,,,,,"4.20",,,,
"US1ILLS0038","2011-09",,,"11","7",,,,,,,,,,,"1.18",,,,,,,,,,,,,,,,"3.63",,,,
"US1ILLS0017","2010-01",,,"8","4",,"2",,,,,,,,"3.3","0.52",,,,,,,,,,,,,,,,"1.28","5.2",,,
"US1ILLS0017","2010-02",,,"12","3",,"4",,,,,,,,"4.9","0.67",,,,,,,,,,,,,,,,"1.39","13.4",,,
"US1ILLS0017","2010-03",,,"12","5",,"0",,,,,,,,"0.8","1.20",,,,,,,,,,,,,,,,"2.72","0.8",,,
"US1ILLS0017","2010-04",,,"10","5",,,,,,,,,,,"0.56",,,,,,,,,,,,,,,,"2.02",,,,
"US1ILLS0017","2010-05",,,"15","11",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"5.89",,,,
"US1ILLS0017","2010-06",,,"17","12",,,,,,,,,,,"1.38",,,,,,,,,,,,,,,,"7.74",,,,
"US1ILLS0017","2010-07",,,"11","5",,,,,,,,,,,"0.98",,,,,,,,,,,,,,,,"2.49",,,,
"US1ILLS0017","2010-08",,,"12","5",,,,,,,,,,,"1.02",,,,,,,,,,,,,,,,"2.83",,,,
"US1ILLS0017","2010-09",,,"14","5",,,,,,,,,,,"0.60",,,,,,,,,,,,,,,,"2.50",,,,
"US1ILLS0017","2010-10",,,"6","4",,,,,,,,,,,"0.48",,,,,,,,,,,,,,,,"1.23",,,,
"US1ILLS0017","2010-11",,,"10","3",,"0",,,,,,,,"0.0","1.22",,,,,,,,,,,,,,,,"2.57","0.0",,,
"US1ILLS0017","2010-12",,,"11","8",,"6",,,,,,,,"5.6","0.64",,,,,,,,,,,,,,,,"3.01","21.7",,,
"US1ILLS0017","2011-01",,,"11","4",,"2",,,,,,,,"1.9","0.39",,,,,,,,,,,,,,,,"1.34","7.3",,,
"US1ILLS0017","2011-02",,,"13","7",,"4",,,,,,,,"14.5","1.89",,,,,,,,,,,,,,,,"4.65","20.0",,,
"US1ILLS0017","2011-03",,,"9","4",,"0",,,,,,,,"0.6","0.46",,,,,,,,,,,,,,,,"1.37","0.6",,,
"US1ILLS0017","2011-04",,,"18","12",,"0",,,,,,,,"0.0","1.21",,,,,,,,,,,,,,,,"6.08","0.0",,,
"US1ILLS0017","2011-05",,,"15","9",,,,,,,,,,,"2.59",,,,,,,,,,,,,,,,"5.62",,,,
"US1ILLS0017","2011-06",,,"13","8",,,,,,,,,,,"2.44",,,,,,,,,,,,,,,,"7.29",,,,
"US1ILLS0017","2011-07",,,"5","4",,,,,,,,,,,"0.72",,,,,,,,,,,,,,,,"1.64",,,,
"US1ILLS0017","2011-08",,,"7","5",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"3.44",,,,
"US1ILLS0017","2011-09",,,"12","7",,,,,,,,,,,"1.66",,,,,,,,,,,,,,,,"3.95",,,,
"US1ILLS0017","2011-10",,,"10","4",,,,,,,,,,,"0.63",,,,,,,,,,,,,,,,"1.49",,,,
"US1ILLS0017","2011-11",,,"15","6",,"0",,,,,,,,"0.0","1.31",,,,,,,,,,,,,,,,"4.65","0.0",,,
"US1ILLS0017","2011-12",,,"13","6",,"1",,,,,,,,"1.3","1.04",,,,,,,,,,,,,,,,"2.66","1.9",,,
"US1ILLS0017","2012-01",,,"11","5",,"3",,,,,,,,"6.1","0.49",,,,,,,,,,,,,,,,"1.30","12.7",,,
"US1ILLS0017","2012-02",,,"10","5",,"1",,,,,,,,"1.5","0.42",,,,,,,,,,,,,,,,"1.57","2.8",,,
"US1ILLS0017","2012-03",,,"12","6",,"0",,,,,,,,"0.9","0.36",,,,,,,,,,,,,,,,"1.69","0.9",,,
"US1ILLS0017","2012-04",,,"7","5",,,,,,,,,,,"0.43",,,,,,,,,,,,,,,,"1.78",,,,
"US1ILLS0017","2012-05",,,"11","5",,,,,,,,,,,"1.00",,,,,,,,,,,,,,,,"3.38",,,,
"US1ILLS0017","2012-06",,,"5","3",,,,,,,,,,,"1.23",,,,,,,,,,,,,,,,"2.30",,,,
"US1ILLS0017","2012-07",,,"6","2",,,,,,,,,,,"0.19",,,,,,,,,,,,,,,,"0.56",,,,
"US1ILLS0017","2012-08",,,"7","6",,,,,,,,,,,"1.61",,,,,,,,,,,,,,,,"3.25",,,,
"US1ILLS0017","2012-09",,,"10","7",,,,,,,,,,,"1.02",,,,,,,,,,,,,,,,"2.45",,,,
"US1ILLS0017","2012-10",,,"13","11",,,,,,,,,,,"0.92",,,,,,,,,,,,,,,,"3.74",,,,
"US1ILLS0017","2012-11",,,"5","3",,"0",,,,,,,,"0.0","0.56",,,,,,,,,,,,,,,,"0.89","0.0",,,
"US1ILLS0017","2012-12",,,"7","5",,"0",,,,,,,,"0.3","0.88",,,,,,,,,,,,,,,,"1.59","0.3",,,
"US1ILLS0017","2013-01",,,"9","6",,"1",,,,,,,,"1.0","1.63",,,,,,,,,,,,,,,,"3.41","1.7",,,
"US1ILLS0017","2013-02",,,"12","7",,"4",,,,,,,,"5.6","0.87",,,,,,,,,,,,,,,,"3.22","11.6",,,
"US1ILLS0017","2013-03",,,"11","4",,"2",,,,,,,,"7.4","0.96",,,,,,,,,,,,,,,,"2.82","10.3",,,
"US1ILLS0017","2013-04",,,"14","7",,,,,,,,,,,"5.52",,,,,,,,,,,,,,,,"9.13",,,,
"US1ILLS0017","2013-05",,,"15","10",,,,,,,,,,,"0.98",,,,,,,,,,,,,,,,"6.10",,,,
"US1ILLS0017","2013-06",,,"15","9",,,,,,,,,,,"1.46",,,,,,,,,,,,,,,,"4.74",,,,
"US1ILLS0017","2013-07",,,"8","2",,,,,,,,,,,"0.56",,,,,,,,,,,,,,,,"1.01",,,,
"US1ILLS0017","2013-08",,,"7","5",,,,,,,,,,,"2.47",,,,,,,,,,,,,,,,"4.85",,,,
"US1ILLS0017","2013-09",,,"5","4",,,,,,,,,,,"0.87",,,,,,,,,,,,,,,,"2.05",,,,
"US1ILLS0017","2013-10",,,"13","5",,,,,,,,,,,"2.18",,,,,,,,,,,,,,,,"3.72",,,,
"US1ILLS0017","2013-11",,,"11","6",,,,,,,,,,,"0.67",,,,,,,,,,,,,,,,"2.49",,,,
"US1ILLS0017","2013-12",,,"16","5",,"5",,,,,,,,"4.0","0.47",,,,,,,,,,,,,,,,"1.73","12.0",,,
"US1ILLS0017","2014-01",,,"15","6",,"6",,,,,,,,"5.9","0.76",,,,,,,,,,,,,,,,"2.35","19.0",,,
"US1ILLS0017","2014-02",,,"10","7",,"6",,,,,,,,"5.4","0.90",,,,,,,,,,,,,,,,"3.37","20.3",,,
"US1ILLS0017","2014-03",,,"12","5",,"3",,,,,,,,"3.5","0.94",,,,,,,,,,,,,,,,"2.26","12.1",,,
"US1ILLS0017","2014-04",,,"13","8",,"1",,,,,,,,"1.7","0.84",,,,,,,,,,,,,,,,"3.84","1.7",,,
"US1ILLS0017","2014-05",,,"15","6",,,,,,,,,,,"1.97",,,,,,,,,,,,,,,,"5.02",,,,
"US1ILLS0017","2014-06",,,"15","11",,,,,,,,,,,"1.88",,,,,,,,,,,,,,,,"6.12",,,,
"US1ILLS0017","2014-07",,,"10","6",,,,,,,,,,,"1.57",,,,,,,,,,,,,,,,"3.80",,,,
"US1ILLS0017","2014-08",,,"11","6",,,,,,,,,,,"2.82",,,,,,,,,,,,,,,,"4.68",,,,
"US1ILLS0017","2014-09",,,"11","7",,,,,,,,,,,"1.28",,,,,,,,,,,,,,,,"2.99",,,,
"US1ILLS0017","2014-10",,,"13","4",,,,,,,,,,,"0.77",,,,,,,,,,,,,,,,"2.60",,,,
"US1ILLS0017","2014-11",,,"5","3",,"0",,,,,,,,"0.9","0.80",,,,,,,,,,,,,,,,"1.18","1.1",,,
"US1ILLS0017","2014-12",,,"5","4",,"0",,,,,,,,"0.0","0.46",,,,,,,,,,,,,,,,"1.08","0.0",,,
"US1ILLS0017","2015-01",,,"11","6",,"3",,,,,,,,"6.0","0.56",,,,,,,,,,,,,,,,"1.70","11.7",,,
"US1ILLS0017","2015-02",,,"6","4",,"4",,,,,,,,"9.0","1.08",,,,,,,,,,,,,,,,"2.32","21.5",,,
"US1ILLS0017","2015-03",,,"8","2",,"1",,,,,,,,"3.3","0.28",,,,,,,,,,,,,,,,"0.67","5.2",,,
"US1ILLS0017","2015-04",,,"10","9",,,,,,,,,,,"0.84",,,,,,,,,,,,,,,,"3.47",,,,
"US1ILLS0017","2015-05",,,"18","13",,,,,,,,,,,"2.14",,,,,,,,,,,,,,,,"7.15",,,,
"US1ILLS0017","2015-06",,,"18","13",,,,,,,,,,,"3.34",,,,,,,,,,,,,,,,"11.84",,,,
"US1ILLS0017","2015-07",,,"10","6",,,,,,,,,,,"1.28",,,,,,,,,,,,,,,,"3.81",,,,
"US1ILLS0017","2015-08",,,"8","4",,,,,,,,,,,"0.77",,,,,,,,,,,,,,,,"2.02",,,,
"US1ILLS0017","2015-09",,,"7","4",,,,,,,,,,,"1.42",,,,,,,,,,,,,,,,"2.99",,,,
"US1ILLS0017","2015-10",,,"8","5",,,,,,,,,,,"0.79",,,,,,,,,,,,,,,,"1.65",,,,
"US1ILLS0017","2015-11",,,"11","10",,,,,,,,,,,"1.50",,,,,,,,,,,,,,,,"6.87",,,,
"US1ILLS0017","2015-12",,,"17","9",,"0",,,,,,,,"0.5","1.93",,,,,,,,,,,,,,,,"6.31","1.4",,,
"US1ILLS0017","2016-01",,,"6","3",,"2",,,,,,,,"2.0","0.29",,,,,,,,,,,,,,,,"0.76","4.1",,,
"US1ILLS0017","2016-02",,,"8","2",,"1",,,,,,,,"3.6","1.37",,,,,,,,,,,,,,,,"1.80","4.6",,,
"US1ILLS0017","2016-03",,,"16","9",,"1",,,,,,,,"2.5","1.10",,,,,,,,,,,,,,,,"4.12","2.9",,,
"US1ILLS0017","2016-04",,,"12","6",,,,,,,,,,,"0.73",,,,,,,,,,,,,,,,"2.39",,,,
"US1ILLS0017","2016-05",,,"14","10",,,,,,,,,,,"1.76",,,,,,,,,,,,,,,,"4.74",,,,
"US1ILLS0017","2016-06",,,"11","6",,,,,,,,,,,"0.95",,,,,,,,,,,,,,,,"4.58",,,,
"US1ILLS0017","2016-07",,,"11","7",,,,,,,,,,,"2.40",,,,,,,,,,,,,,,,"6.00",,,,
"US1ILLS0017","2016-08",,,"17","9",,,,,,,,,,,"2.70",,,,,,,,,,,,,,,,"8.55",,,,
"US1ILLS0017","2016-10",,,"13","7",,,,,,,,,,,"0.68",,,,,,,,,,,,,,,,"2.99",,,,
"US1ILLS0017","2016-11",,,"8","4",,,,,,,,,,,"0.78",,,,,,,,,,,,,,,,"2.73",,,,
"US1ILLS0017","2016-12",,,"7","5",,"4",,,,,,,,"7.5","0.55",,,,,,,,,,,,,,,,"1.35","13.5",,,
"US1ILLS0039","2010-04",,,"8","4",,,,,,,,,,,"0.49",,,,,,,,,,,,,,,,"1.78",,,,
"US1ILLS0039","2010-05",,,"11","8",,,,,,,,,,,"1.24",,,,,,,,,,,,,,,,"4.91",,,,
"US1ILLS0039","2010-07",,,"4","2",,,,,,,,,,,"1.16",,,,,,,,,,,,,,,,"1.48",,,,
"US1ILLS0039","2010-09",,,"7","4",,,,,,,,,,,"0.56",,,,,,,,,,,,,,,,"1.20",,,,
"US1ILLS0039","2010-10",,,"6","5",,,,,,,,,,,"0.36",,,,,,,,,,,,,,,,"1.25",,,,
"US1ILLS0039","2011-01",,,"7","4",,,,,,,,,,,"0.42",,,,,,,,,,,,,,,,"1.09",,,,
"US1ILLS0039","2011-06",,,"10","9",,,,,,,,,,,"3.05",,,,,,,,,,,,,,,,"8.18",,,,
"US1ILLS0039","2011-09",,,"7","7",,,,,,,,,,,"1.51",,,,,,,,,,,,,,,,"3.22",,,,
"US1ILLS0039","2012-05",,,"9","5",,,,,,,,,,,"1.19",,,,,,,,,,,,,,,,"3.54",,,,
"US1ILLS0039","2012-06",,,"2","2",,,,,,,,,,,"1.22",,,,,,,,,,,,,,,,"1.55",,,,
"US1ILLS0039","2012-07",,,"6","2",,,,,,,,,,,"0.39",,,,,,,,,,,,,,,,"0.63",,,,
"US1ILLS0039","2012-08",,,"8","5",,,,,,,,,,,"1.52",,,,,,,,,,,,,,,,"3.20",,,,
"US1ILLS0039","2012-09",,,"6","5",,,,,,,,,,,"0.36",,,,,,,,,,,,,,,,"1.24",,,,
"US1ILLS0039","2012-10",,,"12","11",,,,,,,,,,,"0.91",,,,,,,,,,,,,,,,"3.76",,,,
"US1ILLS0039","2012-11",,,"2","1",,"0",,,,,,,,"0.0","0.62",,,,,,,,,,,,,,,,"0.63","0.0",,,
"US1ILLS0039","2013-01",,,"7","6",,,,,,,,,,,"1.65",,,,,,,,,,,,,,,,"3.41",,,,
"US1ILLS0039","2013-02",,,"8","5",,"3",,,,,,,,"4.0","0.82",,,,,,,,,,,,,,,,"2.20","8.2",,,
"US1ILLS0039","2013-03",,,"8","2",,,,,,,,,,,"0.70",,,,,,,,,,,,,,,,"1.11",,,,
"US1ILLS0039","2013-04",,,"12","4",,,,,,,,,,,"1.26",,,,,,,,,,,,,,,,"3.00",,,,
"US1ILLS0039","2013-07",,,"6","3",,,,,,,,,,,"0.48",,,,,,,,,,,,,,,,"0.94",,,,
"US1ILLS0039","2013-08",,,"5","4",,,,,,,,,,,"2.37",,,,,,,,,,,,,,,,"3.23",,,,
"US1ILLS0039","2013-09",,,"3","3",,,,,,,,,,,"1.03",,,,,,,,,,,,,,,,"1.96",,,,
"US1ILLS0039","2013-11",,,"7","5",,,,,,,,,,,"0.64",,,,,,,,,,,,,,,,"1.76",,,,
"US1ILLS0039","2014-04",,,"12","7",,,,,,,,,,,"0.67",,,,,,,,,,,,,,,,"3.30",,,,
"US1ILLS0039","2014-06",,,"13","10",,,,,,,,,,,"1.84",,,,,,,,,,,,,,,,"5.75",,,,
"US1ILLS0039","2014-07",,,"6","5",,,,,,,,,,,"1.29",,,,,,,,,,,,,,,,"2.42",,,,
"US1ILLS0039","2014-08",,,"9","6",,,,,,,,,,,"2.14",,,,,,,,,,,,,,,,"4.53",,,,
"US1ILLS0039","2014-09",,,"9","7",,,,,,,,,,,"1.31",,,,,,,,,,,,,,,,"3.09",,,,
"US1ILLS0039","2015-04",,,"6","5",,,,,,,,,,,"0.79",,,,,,,,,,,,,,,,"1.97",,,,
"US1ILLS0019","2010-01",,,"8","5",,,,,,,,,,,"0.31",,,,,,,,,,,,,,,,"1.43",,,,
"US1ILLS0019","2010-02",,,"8","3",,"4",,,,,,,,"2.5","0.50",,,,,,,,,,,,,,,,"1.11","8.8",,,
"US1ILLS0019","2010-03",,,"10","6",,,,,,,,,,,"0.59",,,,,,,,,,,,,,,,"1.80",,,,
"US1ILLS0019","2010-04",,,"11","6",,,,,,,,,,,"1.00",,,,,,,,,,,,,,,,"2.32",,,,
"US1ILLS0019","2010-05",,,"13","10",,,,,,,,,,,"1.53",,,,,,,,,,,,,,,,"6.31",,,,
"US1ILLS0019","2010-06",,,"18","14",,,,,,,,,,,"2.51",,,,,,,,,,,,,,,,"8.63",,,,
"US1ILLS0019","2010-07",,,"9","8",,,,,,,,,,,"1.54",,,,,,,,,,,,,,,,"4.98",,,,
"US1ILLS0019","2010-08",,,"10","5",,,,,,,,,,,"2.01",,,,,,,,,,,,,,,,"3.67",,,,
"US1ILLS0019","2010-09",,,"10","6",,,,,,,,,,,"1.47",,,,,,,,,,,,,,,,"2.81",,,,
"US1ILLS0019","2010-10",,,"4","3",,,,,,,,,,,"0.28",,,,,,,,,,,,,,,,"0.66",,,,
"US1ILLS0019","2010-11",,,"8","5",,,,,,,,,,,"0.85",,,,,,,,,,,,,,,,"2.68",,,,
"USC00115372","2010-01","0","0","8","4","23","1","9","30","25","0","0","-13","8","3.0","0.36","43","3944",,,"1475",,,,,,,,,,,"1.04","3.4","17.4","24.8","10.0"
"USC00115372","2010-02","0","0","12","3","22","5","4","28","20","0","0","-5","5","3.4","0.63","39","5125",,,"1181",,,,,,,,,,,"1.41","10.9","22.8","30.8","14.9"
"USC00115372","2010-03","0","0","11","6","0","0","0","22","0","0","0","18","0","0.0","1.37","66","5892",,,"767",,,,,,,,,,,"3.02","0.0","40.2","50.6","29.8"
"USC00115372","2010-04","15","15","10","6","0","0","0","8","0","14","0","28","0","0.0","0.95","84","6196",,,"304",,,,,,,,,,,"2.31","0.0","55.4","69.3","41.4"
"USC00115372","2010-05","94","80","14","10","0","0","0","1","0","19","1","32","0","0.0","1.25","93","6389",,,"193",,,,,,,,,,,"4.26","0.0","61.4","72.9","49.8"
"USC00115372","2010-06","283","188","19","14","0","0","0","0","0","30","0","52","0","0.0","1.47","89","6389",,,"0",,,,,,,,,,,"9.70","0.0","71.3","81.5","61.0"
"USC00115372","2010-07","581","298","9","7","0","0","0","0","0","31","6","51","0","0.0","0.91","91","1",,,"1",,,,,,,,,,,"3.87","0.0","74.6","85.3","63.9"
"USC00115372","2010-08","854","273","10","7","0","0","0","0","0","31","5","52","0","0.0","0.57","93","1",,,"0",,,,,,,,,,,"2.50","0.0","73.8","84.5","63.0"
"USC00115372","2010-09","941","87","11","7","0","0","0","0","0","24","2","41","0","0.0","0.73","91","102",,,"101",,,,,,,,,,,"3.02","0.0","64.5","76.8","52.3"
"USC00115372","2010-10","941","0","7","4","0","0","0","8","0","13","0","24","0","0.0","0.66","87","472",,,"370",,,,,,,,,,,"1.55","0.0","53.1","67.9","38.2"
"USC00115372","2010-11","941","0","8","3","0","0","0","21","1","4","0","18","0","0.0","0.90","71","1191",,,"719",,,,,,,,,,,"2.57","0.0","41.0","53.0","29.0"
"USC00115372","2010-12","941","0","11","7","27","8","8","30","24","0","0","-6","10","5.4","0.38","45","2643",,,"1452",,,,,,,,,,,"2.15","21.5","18.2","27.3","9.0"
"USC00115372","2011-01","0","0","15","4","21","3","4","31","25","0","0","-5","4","2.0","1.10","54","4063",,,"1421",,,,,,,,,,,"1.91","6.3","19.2","26.9","11.4"
"USC00115372","2011-02","0","0","13","7","20","4","6","26","13","0","0","-18","14","13.5","0.84","57","5200",,,"1137",,,,,,,,,,,"3.94","18.1","24.4","32.8","16.0"
"USC00115372","2011-03","0","0","11","4","1","0","0","25","0","0","0","19","1","0.6","0.56","69","6076",,,"876",,,,,,,,,,,"1.48","0.6","36.7","45.8","27.6"
"USC00115372","2011-04","3","3","18","13",,,"0","5","0","3","0","21",,,"0.85","84","6598",,,"522",,,,,,,,,,,"6.30",,"47.7","57.3","38.2"
"USC00115372","2011-05","70","67","12","5",,,"0","2","0","17","1","31",,,"2.40","92","6837",,,"239",,,,,,,,,,,"4.81",,"59.4","71.0","47.9"
"USC00115372","2011-06","218","148","15","9",,,"0","0","0","28","5","51",,,"2.17","94","6854",,,"17",,,,,,,,,,,"8.30",,"69.4","80.1","58.6"
"USC00115372","2011-07","588","370","10","4",,,"0","0","0","31","9","56",,,"0.76","96","0",,,"0",,,,,,,,,,,"1.60",,"76.9","87.6","66.3"
"USC00115372","2011-08","787","199","7","6","0","0","0","0","0","31","4","53","0","0.0","1.47","93","2",,,"2",,,,,,,,,,,"3.74","0.0","71.3","82.7","60.0"
"USC00115372","2011-09","851","64","11","7","0","0","0","0","0","14","2","35","0","0.0","1.51","94","196",,,"194",,,,,,,,,,,"4.30","0.0","60.7","70.7","50.6"
"USC00115372","2011-10","855","4","11","4",,,"0","6","0","11","0","28",,,"0.47","83","576",,,"380",,,,,,,,,,,"1.38",,"52.9","65.2","40.5"
"USC00115372","2011-11","855","0","12","6",,,"0","18","0","1","0","21",,,"1.40","71","1255",,,"679",,,,,,,,,,,"4.24",,"42.3","51.4","33.3"
"USC00115372","2011-12","855","0","12","6","2","1","0","25","4","0","0","8","2","1.2","1.06","55","2242",,,"987",,,,,,,,,,,"2.51","1.6","33.2","40.6","25.7"
"USC00115372","2012-01","0","0","10","5","10","3","0","31","8","0","0","1","5","4.0","0.30","62","3370",,,"1127",,,,,,,,,,,"1.03","9.1","28.6","37.7","19.5"
"USC00115372","2012-02","0","0","13","5","3","0","0","26","3","0","0","10","1","0.8","0.40","57","4279",,,"909",,,,,,,,,,,"1.56","1.8","31.2","39.8","22.7"
"USC00115372","2012-03","33","33","14","7","0","0","0","8","2","12","0","20","0","0.0","0.38","83","4681",,,"402",,,,,,,,,,,"1.87","0.0","52.2","63.9","40.6"
"USC00115372","2012-04","34","1","9","3","0","0","0","9","0","7","0","26","0","0.0","0.32","82","5117",,,"436",,,,,,,,,,,"1.03","0.0","50.5","63.1","37.9"
"USC00115372","2012-05","130","96","9","6",,,"0","0","0","23","5","39",,,"4.43","95","5237",,,"120",,,,,,,,,,,"7.61",,"64.0","77.7","50.3"
"USC00115372","2012-06","313","183","5","4",,,"0","0","0","28","6","47",,,"1.47","98","5281",,,"44",,,,,,,,,,,"2.62",,"69.6","82.4","56.8"
"USC00115372","2012-07","743","430","6","2",,,"0","0","0","31","18","57",,,"0.18","102","0",,,"0",,,,,,,,,,,"0.40",,"78.9","91.8","66.0"
"USC00115372","2012-08","926","183","9","6",,,"0","0","0","29","8","49",,,"1.23","97","16",,,"16",,,,,,,,,,,"3.19",,"70.6","84.2","56.9"
"USC00115372","2012-09","1007","81","10","6",,,"0","1","0","25","1","31",,,"0.94","90","173",,,"157",,,,,,,,,,,"2.25",,"62.5","75.6","49.3"
"USC00115372","2012-10","1013","6","13","10","0","0","0","7","0","8","0","28","0","0.0","0.91","79","629",,,"456",,,,,,,,,,,"3.93","0.0","50.5","61.2","39.7"
"USC00115372","2012-11","1013","0","3","3","0","0","0","24","1","1","0","12","0","0.0","0.81","70","1404",,,"775",,,,,,,,,,,"1.02","0.0","38.3","49.0","27.5"
"USC00115372","2012-12","1013","0","10","3","0","0","0","23","8","1","0","11","0","0.0","0.85","71","2356",,,"952",,,,,,,,,,,"1.54","0.0","34.3","42.2","26.3"
