"STATION","DATE","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HN01","HN02","HTDD","HX01","HX02","LN01","LN02","LX01","LX02","MN01","MN02","MX01","MX02","PRCP","SNOW","TAVG","TMAX","TMIN"
"USC00115646","2012-12",,,"16","5","0","0",,,,,,,"0","0.5","0.66",,,,,,,,,,,,,,,,"1.87","1.1",,,
"USC00115646","2013-01",,,"11","5","8","1",,,,,,,"2","1.4","1.30",,,,,,,,,,,,,,,,"2.91","1.9",,,
"USC00115646","2013-02",,,"11","8","8","2",,,,,,,"2","1.0","0.59",,,,,,,,,,,,,,,,"2.24","4.5",,,
"USC00115646","2013-03",,,"12","2","7","2",,,,,,,"8","8.9","0.71",,,,,,,,,,,,,,,,"1.58","15.1",,,
"USC00115646","2013-04",,,"16","9","0","0",,,,,,,"0","0.0","1.60",,,,,,,,,,,,,,,,"6.17","0.0",,,
"USC00115646","2013-05",,,"14","8",,,,,,,,,,,"2.07",,,,,,,,,,,,,,,,"5.35",,,,
"USC00115646","2013-06",,,"11","7",,,,,,,,,,,"1.41",,,,,,,,,,,,,,,,"5.19",,,,
"USC00115646","2013-07",,,"11","2",,,,,,,,,,,"0.30",,,,,,,,,,,,,,,,"0.98",,,,
"USC00115646","2013-08",,,"7","3",,,,,,,,,,,"0.85",,,,,,,,,,,,,,,,"1.34",,,,
"USC00115646","2013-09",,,"10","4",,,,,,,,,,,"0.50",,,,,,,,,,,,,,,,"1.52",,,,
"USC00115646","2013-10",,,"10","6",,,,,,,,,,,"1.00",,,,,,,,,,,,,,,,"2.93",,,,
"USC00115646","2013-11",,,"9","6","1","0",,,,,,,"1","0.9","0.49",,,,,,,,,,,,,,,,"1.72","0.9",,,
"USC00115646","2013-12",,,"11","6","7","3",,,,,,,"7","4.6","0.73",,,,,,,,,,,,,,,,"2.03","9.5",,,
"USC00115646","2014-01",,,"13","4","21","3",,,,,,,"8","6.8","0.59",,,,,,,,,,,,,,,,"1.66","15.2",,,
"USC00115646","2014-02",,,"11","7","25","6",,,,,,,"11","6.6","0.56",,,,,,,,,,,,,,,,"3.11","21.7",,,
"USC00115646","2014-04",,,"11","8","0","0",,,,,,,"0","0.5","0.62",,,,,,,,,,,,,,,,"2.43","0.5",,,
"USC00115646","2014-05",,,"10","8",,,,,,,,,,,"1.80",,,,,,,,,,,,,,,,"4.51",,,,
"USC00115646","2014-06",,,"16","10",,,,,,,,,,,"2.24",,,,,,,,,,,,,,,,"8.63",,,,
"USC00115646","2014-07",,,"9","5",,,,,,,,,,,"1.55",,,,,,,,,,,,,,,,"3.18",,,,
"USC00115646","2014-08",,,"17","8",,,,,,,,,,,"3.90",,,,,,,,,,,,,,,,"7.32",,,,
"USC00115646","2014-09",,,"8","6",,,,,,,,,,,"1.39",,,,,,,,,,,,,,,,"3.64",,,,
"USC00115646","2014-10",,,"17","11","0","0",,,,,,,"0","0.0","2.20",,,,,,,,,,,,,,,,"4.71","0.0",,,
"USC00115646","2014-11",,,"9","6","0","0",,,,,,,"0","0.2","1.12",,,,,,,,,,,,,,,,"2.08","0.2",,,
"USC00115646","2014-12",,,"10","6","0","0",,,,,,,"0","0.0","0.62",,,,,,,,,,,,,,,,"1.56","0.0",,,
"USC00115646","2015-01",,,"11","5","14","2",,,,,,,"6","4.3","0.53",,,,,,,,,,,,,,,,"1.91","8.6",,,
"USC00115646","2015-02",,,"7","4","16","4",,,,,,,"7","4.4","0.59",,,,,,,,,,,,,,,,"1.29","13.1",,,
"USC00115646","2015-03",,,"14","5","8","2",,,,,,,"5","3.3","0.48",,,,,,,,,,,,,,,,"1.59","5.2",,,
"USC00115646","2015-04",,,"14","9","0","0",,,,,,,"0","0.0","0.67",,,,,,,,,,,,,,,,"2.61","0.0",,,
"USC00115646","2015-05",,,"17","12",,,,,,,,,,,"1.69",,,,,,,,,,,,,,,,"5.83",,,,
"USC00115646","2015-06",,,"19","14",,,,,,,,,,,"1.87",,,,,,,,,,,,,,,,"10.41",,,,
