,YEAR,MONTH,TMP_HIGH,TMP_AVG,TMP_LOW,DP_HIGH,DP_AVG,DP_LOW,HUM_HIGH,HUM_AVG,HUM_LOW,SEALVL_HIGH,SEALVL_AVG,SEALVL_LOW,VIS_HIGH,VIS_AVG,VIS_LOW,WIND_HIGH,WIND_AVG,PRECIP,NUMDAY_RAIN,NUM_DAYS_SNOW,NUM_DAYS_FOG,NUM_DAYS_THNDRSTRM
0,1986,JAN,55.95365778537135,27.617216900489613,-2.980924950522659,42.88024610684608,19.992262250356163,-8.51198381763204,99.0267999658705,75.09203485420842,32.839506121455166,30.67405230342772,30.02990437401709,27.681648828463985,18.199742780262337,9.9795908530672,0.18671842971096078,29.600197076934915,11.077783108360011,0.4790028573033965,2.54477205045336,7.584737879352289,9.707042118691511,0.0
1,1986,FEB,53.83888596383523,28.731111756580162,0.3536375990327204,46.53765896741675,23.95843974021283,-4.555207555101422,99.51036682947536,82.2869147690384,39.35337725769631,30.373695026044544,29.948679358417834,27.031236153108175,16.507919496049098,6.647286985410326,0.10908947126360237,24.67948152325695,9.622849777010098,1.7225148432020947,5.510271100446806,9.231277170915858,15.203328456702383,0.6584565150887679
2,1986,MAR,77.66845811750946,41.93700123170062,13.926316742382783,51.20599118044297,29.862687673260286,2.7485635443048517,99.13816612316161,65.29513809665644,22.250432341427985,30.590270424100403,29.990982475929364,26.231212428957612,18.111401535410373,10.209947748535019,0.6341007610457772,36.374249515631924,12.349508679703101,15.116988250302276,5.934168603792118,3.868505773917169,9.890730516541353,1.055312648926274
3,1986,ARP,85.6515286469118,52.94928266488013,25.35190927385369,60.274138802929315,37.049372875774665,11.479874012274127,99.55887127151041,58.069374248364944,18.204688433227968,30.348292579127328,29.94980609601489,29.57745473161535,19.391184188894183,11.58038738204614,0.47419790519912675,28.91877079765172,10.770362231629093,17.947351573181717,9.195065584789909,1.9609446374054937,7.611097699797929,2.0585206119165993
4,1986,MAY,85.41566792848627,62.33868806118077,36.602102292710235,61.467697696052014,47.55592810736437,27.795232486270166,95.24699233959664,62.03115882540488,21.005582459112254,30.47485791522986,29.948987413118267,29.62980422373122,19.07395171511041,9.481743816368745,0.2807232952428916,33.07254595513638,8.983943435829415,15.212714781602545,9.610446326190422,0.32726841379080707,14.161837206543709,4.663440667772408
5,1986,JUN,93.18072079796389,71.2631592596303,47.74689765110098,67.02136838403156,55.50202188351868,33.450048176674166,92.04105214526675,62.0815192362242,22.510682110949947,30.306508377330537,29.947960871609478,29.54046151797105,19.238590036272978,9.691249873217172,0.9500148796207466,25.66610131044716,8.317022982499154,10.598874632431746,8.135348360016065,0.0,12.64929878486566,4.995008563585927
6,1986,JUL,93.65109994734904,75.32513431912506,57.224505382676796,71.74037975289423,60.44069450020417,41.88219814660276,91.02475323761819,65.24713597151238,24.452376889347644,30.26359274165857,29.990562572802656,29.684944206624866,19.07395171511041,9.930979878675728,0.36083080310411786,30.924584255072084,7.668663778601794,11.201696578519657,9.899297224066279,0.0,12.56132484813422,6.286502415076906
7,1986,AUG,88.03294015062754,68.35575586673185,43.240501495245816,70.47020433985473,53.53562611293747,34.38789922646782,97.28810067364103,63.03769626997587,24.573892404734007,30.342929141789266,30.025041001688223,29.747682483460736,18.782893846912636,10.929916080018803,0.12384422805984313,23.55838222103833,6.839215924656915,1.1624749387646378,6.987722752084709,0.0,11.848591014373921,1.8720758423634247
8,1986,SEP,86.35051495974177,66.41806004429242,39.848013518603686,66.09262095674922,53.11027808995913,30.55789629216499,92.97584714987627,67.47145286692044,23.054671680647953,30.374319637145362,30.02313013836417,29.597230195016685,18.770849678371274,10.109719425446652,0.061922114029921566,31.47392528557426,7.953490161503719,6.6516486203574035,12.01953392449477,0.10908947126360237,13.926898400284696,5.663013008742558
9,1986,OCT,74.91004488859015,52.914618365262164,29.721084110438003,61.36673582742137,42.196247848929914,24.559025270382477,98.80234765037261,70.30847373528846,29.57220361980592,30.439866010575983,30.054876923642784,29.626526888411163,19.150248791421014,9.532099258822623,0.10320733867057352,25.729012971283375,7.97540015129033,10.803140359566555,9.75422820551774,0.32726841379080707,16.250391760644135,1.1526773952547533
10,1986,NOV,63.78251613346292,37.25279172337911,9.713161492790148,52.53908970018084,29.38420435267662,0.3913257013712141,99.35427752677813,75.16459833307437,35.15325697209083,30.75112630404788,30.097372586775514,29.449311021532793,18.93548799953384,8.700802805832007,0.0,27.36982308859305,9.360489288902562,0.710852820780691,8.42510139993299,3.263098748655111,17.081086649338324,0.0
11,1986,DEC,49.15103855590679,32.77994497198425,8.565107185296023,43.501252801634884,26.403069814475597,2.5686907806702286,99.86759738867859,79.0068413005551,44.40279653627402,30.57571401368925,30.070753678814977,29.544006988219085,18.27603985657294,8.111151386756465,0.17101158529352392,30.03520330972711,9.005972849530679,13.06323773263715,4.954492292772668,6.141817353175603,16.710647565257023,0.0
12,1987,JAN,51.603403999392334,27.3919026688088,-0.14803869950033616,38.817645565352755,20.73343597464103,-8.51381203397132,98.94645521650368,76.67775529156057,34.70493150171792,30.415185579046163,29.971012252223748,26.61984968461447,17.04366388289426,8.73140491031639,0.35390605652591034,27.208144043053093,9.937531700667702,0.6975907500785602,2.158710405121087,9.017004388967855,14.353479438028979,0.20456148821180253
13,1987,FEB,55.80745978860532,34.986696195833936,13.475682745675028,43.526686547782305,24.95531117980547,5.251211700584571,98.12862547682421,69.38925891999563,30.832460673058318,30.543604249952654,30.068595126413403,29.22457447406264,19.07395171511041,9.745271301962326,0.23004309887351904,32.970058665245986,9.232391743653606,25.414488640502125,3.1585574467819435,2.56307502450455,11.369788751006714,0.07718152929204222
14,1987,MAR,72.2787598096241,42.527518470614226,16.163708084732676,47.17321439348376,29.577826827541838,6.417299484103777,99.14959325568182,63.51891453889205,22.710444661337746,30.537299962748914,30.005107267865885,29.223373605425756,18.03510445909977,10.51945054758823,0.17101158529352392,29.907702648988707,11.045504417798899,6.4078815478135285,6.858583251998344,2.852180852945644,10.275396807228791,0.7166108594177595
15,1987,ARP,85.30544323580767,51.656417556161884,21.970248042237316,53.18163854799874,35.38206246111837,12.72151489106661,98.92371124795274,57.03835848301353,16.507980887491343,30.3367009799739,29.93624522064052,29.469212108473478,19.238590036272978,11.379662610662393,0.18598901613450342,27.064239380841286,9.509505233534131,12.758237586962538,8.253307333884123,0.8081735941879994,9.89166699616876,1.7361270948529002
16,1987,MAY,88.71771382431226,65.7651101994742,38.13341817145069,64.65267843578768,48.14175287368693,26.138192136484626,95.67725270174373,56.51648335050125,19.106516233354075,30.317936196602446,29.989366175482328,29.65022614942469,19.07395171511041,10.647251754512242,0.5938831231803681,31.63221531539593,8.975589500498492,24.48669958565979,9.510036980539956,0.21817894252720474,9.562605744157928,6.851200670935626
17,1987,JUN,94.9357450111649,72.2501938512805,49.378090122637204,66.97559742197564,55.16392631917613,34.92941024675198,92.22430768142209,59.522504750048704,22.550539724425256,30.28520831469046,29.92951943924484,29.611009545849008,19.238590036272978,10.390848547655231,0.8849305860489509,26.59836157686521,7.892496855851756,9.973803033361568,7.983505472162623,0.0,11.068761536908745,6.553994293717471
18,1987,JUL,94.48655111201752,74.9240893306181,52.515406130403754,69.56445997382019,60.01914936365269,44.30897480453589,91.5035659063146,65.1526323502487,31.710452985601112,30.24479170612021,29.990057807995903,29.760199314080705,19.238590036272978,8.477436782085464,0.08419576170131295,29.864554870422438,7.5966626551343905,39.07510132709568,11.250804852213111,0.0,16.522498402781967,7.200000832426336
19,1987,AUG,95.76916921770655,72.23645224461666,49.91357541678547,70.64570686522809,57.160584807698775,37.261178965418935,92.33671957429715,64.32754388649738,26.854534538409187,30.357503355718663,30.013855275502056,29.656031750821505,19.391184188894183,10.028039744071936,0.20450633996707754,33.754199070595995,7.66499925182711,3.963128976136418,10.48110288165187,0.0,14.100641384491482,6.232161623897296
20,1987,SEP,86.33070425349048,64.75789053455725,42.68535949371831,61.76186051448109,49.22163382399051,31.004195428730778,93.21054975516259,62.06054559302662,26.042269568782356,30.24447765247449,29.94681052553818,29.559503801066757,19.238590036272978,10.445699546802253,0.20450633996707754,25.12488684204502,7.11513462068001,5.524179081958616,7.851273508239981,0.0,12.212705739371478,2.418011208620607
21,1987,OCT,75.33895672007377,48.71764244152081,26.178812460589814,53.4946037962803,35.59099540937215,20.118526064309098,98.45815496864874,63.59201844343798,24.996832617793533,30.437811270220156,30.055814140929833,29.469614305662784,19.391184188894183,11.619537339238146,0.34352153799089735,27.792393912466217,9.120230088011457,8.94737530773761,8.870944783080104,0.4586315327258009,10.156462854015315,0.8739446394865593
22,1987,NOV,73.38756833699946,42.44514775219652,11.759290398170325,53.81040241570121,31.334574099487646,6.142446875591801,99.13018731673611,67.79457785233664,27.402199270378325,30.442214035540445,30.03194721653434,28.311047566921868,19.31488711258358,10.642246122102105,0.08794792340845287,27.73750580097103,10.504951202462367,6.9228206454217585,11.552323197849013,3.370794946339718,11.11068356769603,0.5734449755786922
23,1987,DEC,54.85160543824125,31.435940116686933,7.705908978342346,48.23041040699405,24.561279064675457,2.072395077863077,99.31096950614226,76.86239662613313,39.88564709701721,30.584784068608577,29.969126198713774,26.710102190738006,19.391184188894183,9.598137806344443,0.0,38.84402827752261,11.646560695208025,6.928782794996285,9.977320544490066,8.323398671863783,14.877116183824707,1.181360725709279
24,1988,JAN,56.407002370333984,25.68611735913052,-0.9950324958430719,46.27371114389947,17.8663250854187,-7.806792807004037,99.86759738867859,73.85434912863703,34.93152356911115,30.699719649215535,30.084142064328375,29.30552809126722,18.782893846912636,10.2556478109914,0.061922114029921566,31.689132466083834,11.978538526247752,1.4449307421288884,3.289409664053542,8.29955069788543,7.312517819126246,0.576510385559068
25,1988,FEB,59.645857742501406,26.75392749602817,-0.651425634152788,40.51594512645596,18.611068018987645,-7.612460797922262,98.68344595367965,73.32626142339825,34.0110348516096,30.582852392081133,30.03959837533762,29.002216147822267,18.782893846912636,10.31642856713999,0.17101158529352392,30.835942296206426,11.366349753067313,6.048729342820219,2.7807035251174237,9.300564176948868,9.198702247343,0.044134203773804795
26,1988,MAR,69.7576213833677,38.434918836735804,15.024228809026834,51.018936658599074,27.693561813334405,8.844748326302799,99.86759738867859,67.62308981931855,25.90588483797862,30.490656659514734,29.993765786533835,29.407496456985413,19.238590036272978,10.459699046157446,0.10908947126360237,34.05831146479981,11.332478456604065,372.53810649022,6.7257737923054695,6.5856681157821795,10.346303923017215,2.881595678042466
27,1988,ARP,80.91653157080931,49.536813811894774,24.445530182738395,55.833496003313066,33.898012755561716,11.252576879774745,98.65075657148566,57.73801729229475,20.443699885333274,30.251877475167685,29.879942826182944,29.42464516786918,18.93548799953384,12.059859535008584,0.2755341575741432,41.4541333089155,10.788334758863998,3.9270495064752358,8.654530584384098,0.4600861977470381,6.650996934590021,3.3965575008896565
28,1988,MAY,88.64873585655631,63.28599867406992,38.007416918649064,58.06565866774328,44.08940500284365,26.759349708546722,95.54451503882228,52.17450594677479,20.09087286144472,30.273455110369323,29.944047244133245,29.49460887408095,19.391184188894183,12.398412045757972,1.3587164402120189,37.07059599644554,8.760104460656972,16.876688628848154,6.618214944966214,0.10908947126360237,3.626469492615338,3.238601482135091
29,1988,JUN,97.44178322369584,71.36295775047115,44.108244558533094,65.33419003877025,49.943229002324436,30.37923470884848,92.4623993024267,49.822999495924705,21.137928881656027,30.3050409865917,30.006397257121154,29.62364734882618,19.31488711258358,11.857691045250867,2.4329532613423286,22.162213879460506,7.857639934750924,4.046167644420766,2.9478432874180847,0.0,3.1998135365008533,1.358669616230649
30,1988,JUL,98.28580005535633,76.1470035706546,52.60109713791015,72.83987967277321,57.239873214746815,37.86004728181586,95.43123430095959,56.90211199988826,18.9667716217538,30.238511455226917,30.00875365236394,29.74478864695342,18.782893846912636,9.74412335538368,0.5211103318675694,22.143862000362105,6.110167698328653,9.970760140513566,5.44872045666909,0.0,10.626281156156939,3.53336052592696
31,1988,AUG,97.42007666646552,75.19963642436112,48.732936820922205,74.90880977601492,58.41353882584722,35.492761012480145,93.50309142330335,61.939332732852556,22.561931478826192,30.17875701059055,29.950495088920736,29.671517502804235,19.31488711258358,9.820439716233386,0.6769967306455673,23.02384173078084,7.321953217237742,11.812510462558501,7.505148556884895,0.0,14.307250641488547,4.246500167525801
32,1988,SEP,88.94307556558168,65.63085539747252,41.1866341465445,70.03545407816068,50.00106522105123,32.28554720585694,96.91980404684064,62.370972631118164,20.603744253656963,30.252638240000998,29.986962903903443,29.419609737723267,19.238590036272978,10.452190996362386,0.2748245141231533,30.066425540504827,7.966769474902295,1.2156156937337026,6.366562058423845,0.10908947126360237,10.95763678325491,2.2429966931863823
33,1988,OCT,75.0554645667325,47.504495807093065,24.193336219077963,58.45973865975198,34.83255391825141,13.017304062448622,99.86759738867859,65.06711004332693,26.482096590589833,30.58115560545488,30.05980191944696,29.483395508643703,19.391184188894183,12.17981909229137,0.40918020573416886,29.7475386193793,9.009391111692642,7.362407106423626,7.357804933374678,0.6664009839279286,8.01513767291056,2.29196521290344
34,1988,NOV,64.05766321279106,39.48500838321977,20.246868516179244,54.03471529978794,31.46291627385326,14.325775249051556,99.99999999999999,75.10148376526384,31.78646599642473,30.398944660297214,29.87649808820058,29.252101512310546,19.31488711258358,10.015848356905492,0.0,34.58276086680554,11.375187556061356,6.1408258813834085,9.465185849584723,5.284079013907763,12.651864739044752,2.9784578469709038
35,1988,DEC,58.87729723655267,31.024524477017863,4.727891276796325,46.333458544127964,22.188536254388776,-2.28791545878137,99.65976134336961,71.89871285854048,30.51459347419374,30.690166526888415,30.0701178788266,29.39634872836472,19.391184188894183,11.411939697786412,0.0,29.94234719253813,11.087767596714576,1.4843117499058316,4.6817020205068225,6.724860204402287,7.015421738397538,0.3948208514472773
36,1989,JAN,64.16627820104345,30.67011095371613,5.880811116221285,48.64869735683828,22.362794154463693,-1.6827737694137432,99.99999999999999,73.75343227614344,32.27720941557428,30.704137856044355,30.073095665193403,29.378678679272383,18.352336932883546,10.32016371095446,0.12384422805984313,29.16807520139514,10.666764868356433,11.307668665183561,4.918655298497681,3.992820322856554,13.39767503324503,0.6042759659787357
37,1989,FEB,49.4612411892875,25.152761108600775,0.3416704299273914,39.783564990645615,18.870007151427988,-6.539042876199474,99.90121700730244,77.139182736211,37.75701475267572,30.939964330531527,30.263225657620826,29.203503203800864,18.70284564942781,9.383326059509072,0.044134203773804795,26.419187010819467,10.663228138908277,0.8440179242200687,3.000549401381411,9.195210218865695,8.983218285076884,0.04875416993567425
38,1989,MAR,73.51082050182823,38.78919576528161,13.159315995280142,56.23821232282325,29.472599995471423,0.7427136682323218,99.99999999999999,71.02842004504194,26.974413295513425,30.618840554978636,30.082416887988288,29.19519056319885,18.18769861172098,9.058242780669717,0.0,29.74867280026138,10.739094866041427,16.48268914287141,6.5942806067555555,4.5946156583555835,14.728087937518083,1.9954705602021132
39,1989,ARP,82.18815956780426,50.088594129040224,23.30763355760287,60.46531799726549,37.33459903757863,15.095493868139506,99.19656811432544,64.1280902613688,22.257808679293195,30.500442621893228,29.986675169200584,29.46779957463015,18.93548799953384,10.050991801301569,0.12384422805984313,32.18374250556164,9.494008958283441,1.4998273547780234,11.088413041623397,2.1716608778351922,10.950270850718903,3.370528569912367
40,1989,MAY,85.32874597053625,58.21872565865147,31.204700919623,63.49889911617132,43.35556365904265,22.343285337018205,98.92785569057045,60.26938078154138,22.030257656761485,30.446049210963896,29.976815082127903,29.527238311173445,19.391184188894183,10.386853558012362,0.20003725107851236,27.3750122262618,9.465762774737623,20.298641001575366,11.236531862158525,0.8756251001512935,13.478742952990805,3.267222380614456
41,1989,JUN,91.52396867579701,68.9357090780936,48.276609028079825,65.386116793577,51.88595984652337,35.85478842844151,92.75576819423833,58.1461118059542,23.25201082986663,30.28618671738918,29.964762533383613,29.646196456777307,19.391184188894183,10.013229890475632,0.39857093208857847,25.126892989513507,7.292965303777732,5.808352305716896,6.3564491189807795,0.0,12.680313949592424,3.6494985671861704
42,1989,JUL,95.761254924322,73.61492400786061,54.7580251101404,72.97133331807215,57.00481045082152,37.36959000921912,97.15476678535677,61.52602607790055,21.666424916185072,30.297135808275566,30.024726221008944,29.557474002285012,18.93548799953384,7.787125459337764,0.23293369932344551,27.950193851282876,7.070378290106225,8.20883781837706,8.60075480257969,0.0,18.210664213783733,4.90670373738614
43,1989,AUG,89.3531142109743,70.9961742289729,49.53686712186514,70.14431671324787,57.400914447193955,35.36850265231841,92.30553480270454,67.41964984658698,27.299701575158732,30.253600753762054,29.988292810727394,29.686329114319193,18.93548799953384,8.439581221080507,0.03292766423251332,25.937955103085592,6.477667780395536,20.58469802694148,10.09217977079141,0.0,20.43904350051923,4.99200766664655
44,1989,SEP,83.68906483144409,62.63880722182182,35.073404394794835,71.30119473989798,49.923908122637734,25.833714515226113,98.49190465388752,67.7238808477762,24.990748621814145,30.524321270782046,30.048627769991104,29.604254229246052,19.391184188894183,10.864623907055291,0.25997923096292996,26.93721528417995,6.818782477933129,4.533883466556232,7.510475044898996,0.0,13.843408119902694,2.0839876551174448
45,1989,OCT,81.96894841662106,53.640246182023084,28.753431157301527,59.76784565983314,40.33601288460994,18.79845085458969,99.87792467790302,65.75974689003633,24.93528197401582,30.465275866087573,30.042089868745066,29.60219287110086,19.391184188894183,10.837259678020592,0.36929137627127107,23.838953598474994,8.859986662384518,6.101477046884332,5.146982558587206,2.093679178728178,11.695867835670716,0.7023118560401895
46,1989,NOV,71.9761114452378,38.51783489224927,11.161718585790897,53.114459661660305,28.09463157851168,5.457632621123233,99.99999999999999,69.70447345912703,30.131782453701486,30.462893118539586,29.942942567860815,29.249090865577713,19.391184188894183,11.120128326990326,0.12463399254562217,28.505790565696127,10.500061877027608,1061.385064898038,6.0910279008497,4.466056775638211,8.012094114121487,2.158729134713635
47,1989,DEC,60.7503522203932,27.306974721241552,-7.472693294597762,38.091781246683304,14.471164852442195,-15.713349829248548,99.99999999999999,71.33910394593605,27.93922455324719,30.75174741895809,30.077847802718612,29.3567000538996,19.391184188894183,10.324949267969577,0.0,35.84015333293099,9.254136655080428,13.640465149430932,1.8604749408457033,11.52132988431355,8.49449766192253,0.0
48,1990,JAN,67.52967703939248,44.554955739199286,25.075436555586307,49.70900664484322,25.71112493491842,4.956940666731873,89.7975383072194,67.23054986966099,27.670203091215193,30.440353167278158,29.93859227183703,29.250876097502093,18.352336932883546,10.251845059906262,0.07706186800631812,35.1011533266878,10.613322832561058,6.202233118914182,7.39881753839046,3.081051271219068,12.016278096990156,0.9021867839832849
49,1990,FEB,67.22225575050517,42.918894617433594,10.555584228018223,46.3244163130589,23.09143801483398,-7.46742923855882,98.14547898851875,67.06970472207605,30.403942163018208,30.75071517908612,30.085808080039502,29.467139575004737,19.391184188894183,9.807322663100468,0.0,35.96098521818935,10.472047725883668,7.097943865330065,6.354098555115989,5.064734674510898,13.751634156949827,0.16393075877741542
50,1990,MAR,82.3920020477688,45.52848660151768,17.99963893507699,56.83852073678056,31.957107283775258,5.806545160169232,99.90121700730244,67.30383452042412,21.33219949929556,30.587979357907944,30.106269823345663,26.980541639005832,19.391184188894183,10.245977343855568,0.0,31.566883374989324,10.562588064424144,1.4655963606320614,9.378412687842205,1.9204939201661524,11.811516826457838,2.682278475744137
51,1990,ARP,82.2286758386175,49.924742631366314,21.47617283668004,57.847267456500525,38.16249231052523,12.17480536831744,99.8065597276301,67.24960152611628,22.315227366848205,30.534810799899276,30.026173866868906,29.242285332856078,18.93548799953384,10.118697200873715,0.17101158529352392,28.11658651094744,9.739326413045122,6.796477900121326,10.881682042274772,1.0674005198502463,11.504933166570593,1.110901039076173
52,1990,MAY,79.87973416464978,57.79617661884449,36.542596296119015,61.98937095622894,45.454375786642814,26.975044898995463,95.97022410998014,66.13633441601077,23.61362827585776,30.333236525618954,29.92459169958733,29.411558811961136,17.42891599361529,10.572439082341651,0.1857663420897647,33.679406604886765,9.885366703600148,6.135517977287248,11.291765430582931,0.2077694512021277,13.146517440372262,5.417529441878954
53,1990,JUN,92.01589309981001,70.29549973338142,46.998684766389964,71.33850616931969,55.444907203740314,35.05135134010235,95.4680317071191,63.88413068415582,24.907651662875654,30.239228059843132,29.929752032214306,29.500720548235982,17.84459328689782,10.865427877544276,0.31641253384333323,30.561186457255953,8.580371230334954,3.740527050734304,11.524193430907571,0.0,10.273915088351652,8.909698391128002
54,1990,JUL,94.59671129165511,72.8093166699413,54.35500069715707,69.61743558580963,57.846118938728274,39.33135250549922,90.80425494721375,63.600168892064175,27.95408024173661,30.225817838063943,30.01101876117129,29.794943041228,17.84459328689782,10.486466248016253,0.463786332808211,25.957506716639998,6.807467715918528,12.429918359787148,8.831068440012238,0.0,11.415435889645241,4.512603975251965
55,1990,AUG,92.08327072793601,71.06130325426403,50.12798138694715,69.92526788520009,58.007635542445136,41.16407643338612,92.39612880132688,68.47068115009384,28.053410554749718,30.292686406269834,30.034944035775293,29.613578236629667,17.84459328689782,8.859621726229017,0.211792151468296,22.226775825506788,5.46875587327755,13.977689985703076,6.902694564047924,0.0,17.78090746956962,3.7242161145252144
56,1990,SEP,91.94986400234741,65.27495626426096,37.73512818325032,69.97612705323161,52.120059089457676,30.27302751377145,98.72688195986454,67.6435935855656,24.54836501062384,30.32347002120607,29.994178731246453,29.656123577851645,18.300289476258165,10.13097027240168,0.03292766423251332,23.828227785142438,6.281056471216423,8.864093258803429,6.433019855449166,0.0,14.69819446727836,2.406031553120246
